question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
confidential-computing-both-018,confidential-computing,Confidential Computing & TEEs,A developer needs to secure a TEE-HSM channel against quantum threats. Which NIST standards should they prioritize for key exchange?,The developer should prioritize FIPS 203 (ML-KEM) for key encapsulation and FIPS 204 (ML-DSA) for digital signatures in the key exchange process. These standards provide the post-quantum cryptographic primitives required to secure the channel.,both,application,developer;architect,advanced,Global,General,FIPS 203;FIPS 204,,,,KEM,,NIST,/library?ref=FIPS%20203;/library?ref=FIPS%20204;/algorithms?highlight=KEM;/learn/confidential-computing,library_ref:FIPS 203 EXISTS|library_ref:FIPS 204 EXISTS|algorithm:KEM IN algorithms_csv|compliance_ref:NIST EXISTS,Key Standards section
confidential-computing-workshop-019,confidential-computing,Confidential Computing & TEEs,"In the Encryption Mechanisms workshop, how should an engineer adjust AES key sizes to mitigate Grover's algorithm impact?","To mitigate Grover's algorithm impact, an engineer should double the AES key size; for example, moving from AES-128 to AES-256. This adjustment restores the effective security level against quantum brute-force attacks.",workshop,application,developer;architect,advanced,Global,General,,,,,,,,/learn/confidential-computing,,Workshop Step 3: Encryption Mechanisms
confidential-computing-both-020,confidential-computing,Confidential Computing & TEEs,An architect is designing a system using AWS Nitro Enclaves. What specific attestation component must they verify?,The architect must verify the Nitro PCR (Platform Configuration Register) values as part of the remote attestation flow. This ensures the enclave's software state matches the expected configuration before trust is established.,both,application,architect;developer,advanced,Global,General,,,,,,,,/learn/confidential-computing,,Topics Covered: Remote attestation flows
confidential-computing-workshop-021,confidential-computing,Confidential Computing & TEEs,How would you configure the Attestation Workshop simulator to demonstrate a quantum-vulnerable flow?,"To demonstrate a quantum-vulnerable flow, configure the simulator to use ECDSA as the signing algorithm and observe the 'Quantum Vulnerable' warning. This setup highlights the risk of HNDL attacks on current attestation quotes.",workshop,application,developer;researcher,advanced,Global,General,,,,,,,,/learn/confidential-computing,,AttestationWorkshop.tsx content
confidential-computing-workshop-022,confidential-computing,Confidential Computing & TEEs,"If a company wants to migrate from ECDSA to PQC for attestation, what is the first step in the Quantum Threat Migration workshop?",The first step is to assess quantum risks per TEE component using the threat severity matrix provided in the workshop. This assessment identifies which parts of the attestation chain are most vulnerable and require immediate migration.,workshop,application,architect;executive,advanced,Global,General,,,,,,,,/learn/confidential-computing,,Workshop Step 5: Quantum Threat Migration
confidential-computing-both-023,confidential-computing,Confidential Computing & TEEs,A security team needs to integrate an HSM with a TEE using PKCS#11. What version of the standard is required?,The security team must use PKCS#11 v3.2 to ensure compatibility with the TEE-HSM integration patterns described in the module. This version supports the necessary interfaces for mutual attestation and key provisioning.,both,application,developer;ops,intermediate;advanced,Global,General,,,,,,,,/learn/confidential-computing,,Key Standards section
confidential-computing-workshop-024,confidential-computing,Confidential Computing & TEEs,"When comparing TEE architectures in the Explorer, what four criteria are used for evaluation?","The four criteria used for evaluation are isolation scope, encryption mechanisms, attestation capabilities, and PQC readiness. These metrics allow for a comprehensive comparison of platforms like SGX, CCA, and SEV-SNP.",workshop,application,architect;developer,intermediate;advanced,Global,General,,,,,,,,/learn/confidential-computing,,Workshop Step 1: TEE Architecture Explorer
confidential-computing-both-025,confidential-computing,Confidential Computing & TEEs,"How does the module suggest handling the 'Harvest Now, Decrypt Later' risk for existing attestation logs?",The module suggests that existing attestation logs using ECDSA are inherently vulnerable and should be treated as compromised once a quantum computer is available. The mitigation strategy involves migrating to PQC algorithms like ML-DSA for future attestations.,both,synthesis,architect;researcher;executive,advanced,Global,General,,,,,,,,/learn/confidential-computing,,AttestationWorkshop.tsx content
confidential-computing-both-026,confidential-computing,Confidential Computing & TEEs,Synthesize a strategy for migrating a multi-vendor TEE environment (Intel and AMD) to PQC attestation.,"A migration strategy involves implementing FIPS 203/204 standards across both Intel DCAP and AMD SEV-SNP flows, replacing ECDSA with ML-DSA. This requires updating the root of trust certificates and ensuring the relying party supports the new PQC algorithms for both vendors.",both,synthesis,architect;developer,advanced,Global,General,FIPS 203,,,,,,,/library?ref=FIPS%20203;/learn/confidential-computing,library_ref:FIPS 203 EXISTS,Key Standards and Topics Covered
confidential-computing-both-027,confidential-computing,Confidential Computing & TEEs,How does the integration of TEE-HSM channels impact the overall threat model for data-in-use protection?,"Integrating TEE-HSM channels extends the threat model by adding a requirement for mutual attestation, ensuring that keys are only released to verified enclaves. This reduces the risk of key leakage but introduces complexity in managing cross-platform PQC compatibility.",both,synthesis,architect;researcher,advanced,Global,General,,,,,,,,/learn/confidential-computing,,Topics Covered: TEE-HSM trusted channel design
confidential-computing-both-028,confidential-computing,Confidential Computing & TEEs,Evaluate the trade-offs between using AES-256 for memory encryption versus migrating to a PQC-specific symmetric algorithm.,"While AES-256 is sufficient against Grover's algorithm with doubled key sizes, migrating to a PQC-specific symmetric algorithm might offer future-proofing but lacks current standardization. The module suggests optimizing AES key sizes as the immediate priority over unproven alternatives.",both,synthesis,architect;researcher,advanced,Global,General,,,,,,,,/learn/confidential-computing,,Workshop Step 3: Encryption Mechanisms
confidential-computing-both-029,confidential-computing,Confidential Computing & TEEs,"Design a prioritized migration plan for an organization using AWS Nitro Enclaves and Intel SGX, considering vendor PQC timelines.","The plan should prioritize components with the highest exposure to HNDL attacks, starting with attestation flows in both Nitro and SGX. It must align with vendor roadmaps for PQC support, ensuring that FIPS 203/204 algorithms are deployed before quantum threats materialize.",both,synthesis,executive;architect,advanced,Global,General,FIPS 203,,,,,,,/library?ref=FIPS%20203;/learn/confidential-computing,library_ref:FIPS 203 EXISTS,Workshop Step 5: Quantum Threat Migration
confidential-computing-both-030,confidential-computing,Confidential Computing & TEEs,How does the concept of 'sealing key derivation' interact with remote attestation to ensure data confidentiality?,"Sealing key derivation binds encryption keys to the specific hardware state verified by remote attestation. If the attestation fails or the hardware state changes, the sealing key cannot be derived, ensuring that data remains inaccessible to unauthorized or modified environments.",both,synthesis,developer;architect,advanced,Global,General,,,,,,,,/learn/confidential-computing,,Topics Covered: Memory encryption engines
confidential-computing-both-031,confidential-computing,Confidential Computing & TEEs,What are the implications of using TLS channel binding in a TEE-HSM setup if the underlying transport is compromised?,"If the transport is compromised, TLS channel binding ensures that the session cannot be hijacked because the cryptographic keys are bound to the attested identity of the TEE. This prevents man-in-the-middle attacks even if the network layer is breached.",both,synthesis,architect;developer,advanced,Global,General,,,,,,,,/learn/confidential-computing,,Topics Covered: TEE-HSM trusted channel design
confidential-computing-both-032,confidential-computing,Confidential Computing & TEEs,Compare the quantum threat landscape for memory encryption versus attestation signatures in a TEE environment.,"Memory encryption faces threats from Grover's algorithm, requiring larger symmetric keys, while attestation signatures face existential threats from Shor's algorithm breaking ECDSA. The module prioritizes signature migration (FIPS 203/204) as the immediate critical path due to HNDL risks.",both,synthesis,researcher;architect,advanced,Global,General,FIPS 203,,,,,,,/library?ref=FIPS%20203;/learn/confidential-computing,library_ref:FIPS 203 EXISTS,Topics Covered: Quantum threat analysis
confidential-computing-both-033,confidential-computing,Confidential Computing & TEEs,How can the 'TEE Architecture Explorer' workshop step inform a decision to adopt ARM CCA over Intel TDX?,"The explorer allows comparison of isolation scope and PQC readiness, revealing if ARM CCA offers superior hardware isolation or faster vendor support for FIPS 203/204 compared to Intel TDX. This data-driven approach ensures the choice aligns with long-term security goals.",both,synthesis,architect;executive,advanced,Global,General,FIPS 203,,,,,,,/library?ref=FIPS%20203;/learn/confidential-computing,library_ref:FIPS 203 EXISTS,Workshop Step 1: TEE Architecture Explorer
confidential-computing-both-034,confidential-computing,Confidential Computing & TEEs,What is the strategic value of simulating attestation flows with quantum vulnerability highlighting in a training environment?,Simulating these flows provides hands-on experience in identifying HNDL risks and understanding the mechanics of PQC migration. It bridges the gap between theoretical knowledge of FIPS 203/204 and practical implementation in real-world TEE scenarios.,both,synthesis,developer;architect;researcher,advanced,Global,General,FIPS 203,,,,,,,/library?ref=FIPS%20203;/learn/confidential-computing,library_ref:FIPS 203 EXISTS,Workshop Step 2: Attestation Workshop
confidential-computing-both-035,confidential-computing,Confidential Computing & TEEs,How does the module's approach to 'data-in-use protection' differ from traditional encryption at rest or in transit?,"The module emphasizes protecting data while it is being processed in memory using TEEs, which differs from traditional methods that only secure data when stored or transmitted. This requires hardware-based isolation and memory encryption engines like SME/SEV.",both,synthesis,architect;developer,advanced,Global,General,,,,,,,,/learn/confidential-computing,,Topics Covered: TEE fundamentals
confidential-computing-both-036,confidential-computing,Confidential Computing & TEEs,"In a scenario where an adversary has recorded all attestation quotes for the last year, what is the immediate risk to the organization?","The immediate risk is that once a cryptographically relevant quantum computer exists, the adversary can forge attestation evidence for any of those recorded quotes. This allows them to retroactively impersonate legitimate enclaves and access historical data.",both,synthesis,executive;architect;security,advanced,Global,General,,,,,,,,/learn/confidential-computing,,AttestationWorkshop.tsx content
confidential-computing-both-037,confidential-computing,Confidential Computing & TEEs,How does the module's focus on 'vendor architectures' prepare engineers for a heterogeneous cloud environment?,"By covering diverse architectures like SGX, CCA, SEV-SNP, and Nitro, the module prepares engineers to implement consistent security policies across different hardware vendors. This is essential for managing TEEs in multi-cloud or hybrid infrastructure.",both,synthesis,architect;ops,advanced,Global,General,,,,,,,,/learn/confidential-computing,,Topics Covered: Vendor architectures
