question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
data-asset-sensitivity-learn-011,data-asset-sensitivity,Data & Asset Sensitivity,How does the NIS2 Directive differ from GDPR regarding PQC requirements?,"While GDPR requires appropriate technical measures without explicitly mandating PQC, NIS2 Article 21 explicitly mandates cryptography and encryption policies for essential entities. ENISA guidance under NIS2 explicitly covers PQC transition planning, making it a more direct requirement for quantum-safe controls. This distinction makes NIS2 a stronger driver for immediate PQC action in the EU.",learn,comprehension,architect;executive;ops,intermediate,EU,Critical Infrastructure,,,,,,,ENISA;GDPR;NIS2,/learn/data-asset-sensitivity,compliance_ref:ENISA EXISTS|compliance_ref:GDPR EXISTS|compliance_ref:NIS2 EXISTS,Compliance Mandates: NIS2
data-asset-sensitivity-learn-012,data-asset-sensitivity,Data & Asset Sensitivity,What is the significance of the 'Composite Risk Scoring' in PQC migration planning?,"Composite Risk Scoring combines multiple weighted dimensions, including sensitivity, retention, compliance obligations, and HNDL window, to produce a single urgency score. This approach allows organizations to prioritize assets that pose the highest combined risk rather than focusing on a single factor. It ensures a balanced migration strategy that addresses both technical vulnerabilities and regulatory deadlines.",learn,comprehension,architect;executive;ops,intermediate;advanced,Global,General,,,,,,,,/learn/data-asset-sensitivity,,Topics Covered: Composite risk scoring
data-asset-sensitivity-workshop-013,data-asset-sensitivity,Data & Asset Sensitivity,"If an organization has data with a 10-year retention period and the estimated CRQC arrival is 2030, what is the HNDL risk implication?","If the current year is before 2020, data with a 10-year retention period will remain confidential beyond 2030, placing it at immediate HNDL risk. Adversaries harvesting this data today could decrypt it once a CRQC arrives in 2030. Therefore, this data must be classified as High or Critical and prioritized for PQC migration immediately.",workshop,application,architect;ops;developer,intermediate,Global,General,,,,,,,,/learn/data-asset-sensitivity,,Workshop Steps: Asset Inventory Builder
data-asset-sensitivity-workshop-014,data-asset-sensitivity,Data & Asset Sensitivity,How should a US Federal agency prioritize its PQC migration based on CNSA 2.0 deadlines?,"A US Federal agency must begin PQC transition planning by 2025 and ensure software and firmware signing supports PQC alongside classical algorithms by 2027. By 2030, all software and firmware signing must exclusively use PQC, and by 2033, all NSS communications must be exclusively PQC. The agency should prioritize assets with the longest retention periods first to meet these phased deadlines.",workshop,application,architect;executive;ops,intermediate;advanced,USA,Government,,,,,,,,/learn/data-asset-sensitivity,,Compliance Mandates: CNSA 2.0
data-asset-sensitivity-workshop-015,data-asset-sensitivity,Data & Asset Sensitivity,"In a scenario where GDPR and HIPAA apply to the same dataset, how should sensitivity be classified?","When multiple regulations like GDPR and HIPAA apply, the organization must adopt the highest sensitivity tier required by any of the mandates. This 'highest common denominator' approach ensures compliance with all applicable laws. For example, if HIPAA requires a higher protection level for health data than GDPR does for personal data, the asset is classified at the HIPAA-mandated level.",workshop,application,architect;legal;executive,intermediate,USA;EU,Healthcare,,,,,,,GDPR;HIPAA,/learn/data-asset-sensitivity,compliance_ref:GDPR EXISTS|compliance_ref:HIPAA EXISTS,Workshop Steps: Conflict Resolver
data-asset-sensitivity-workshop-016,data-asset-sensitivity,Data & Asset Sensitivity,How would you apply the FAIR model to estimate the financial risk of a PQC migration delay?,"To apply the FAIR model, one must calculate the Threat Event Frequency (TEF) and vulnerability to determine the Loss Event Frequency. This is then multiplied by the probable loss magnitude to derive the Annualized Loss Expectancy in USD. This quantifies the financial impact of a potential breach due to delayed PQC migration, aiding in budget justification.",workshop,application,architect;executive;researcher,advanced,Global,General,,,,,,,,/learn/data-asset-sensitivity,,Topics Covered: FAIR model
data-asset-sensitivity-workshop-017,data-asset-sensitivity,Data & Asset Sensitivity,A financial entity in the EU needs to comply with DORA by January 2025. What specific PQC actions are required?,"The entity must update its ICT security policies to include cryptographic controls that address quantum threats, as required by DORA Article 9. While DORA does not explicitly name algorithms, it mandates operational resilience which implies adopting state-of-the-art protections like PQC. The entity should prioritize inventorying key material and communications assets for immediate migration.",workshop,application,architect;ops;executive,intermediate,EU,Finance,,,,,,,DORA,/learn/data-asset-sensitivity,compliance_ref:DORA EXISTS,Compliance Mandates: DORA
data-asset-sensitivity-workshop-018,data-asset-sensitivity,Data & Asset Sensitivity,How does the NIST RMF 'Categorize' step relate to the four-tier sensitivity model?,"The 'Categorize' step in NIST RMF involves determining the impact level of information systems, which aligns directly with assigning a sensitivity tier (Low, Medium, High, Critical) to data assets. This classification drives the selection of security controls in the subsequent 'Select' step. Accurate categorization ensures that PQC controls are applied proportionally to the risk posed by the data.",workshop,application,architect;ops;developer,intermediate,USA,General,,,,,,,NIST,/learn/data-asset-sensitivity,compliance_ref:NIST EXISTS,Topics Covered: NIST Risk Management Framework (RMF)
data-asset-sensitivity-workshop-019,data-asset-sensitivity,Data & Asset Sensitivity,"If a company uses ISO 27005, how should they model the threat of HNDL?","Using ISO 27005, the company should model HNDL as a specific threat scenario involving an adversary collecting encrypted data for future decryption. They would assess the likelihood of this event and the consequence of a breach using a 5x5 matrix. This assessment informs the selection of treatment options, such as implementing PQC algorithms to mitigate the risk.",workshop,application,architect;ops;researcher,intermediate;advanced,Global,General,,,,,,,,/learn/data-asset-sensitivity,,Topics Covered: ISO 27005 risk assessment
data-asset-sensitivity-workshop-020,data-asset-sensitivity,Data & Asset Sensitivity,How should an organization resolve a conflict where CNSA 2.0 requires ML-KEM-1024 but a legacy system only supports classical algorithms?,"The organization must prioritize the migration of that legacy system to support ML-KEM-1024 (FIPS 203) to meet the CNSA 2.0 mandate for US National Security Systems. Since CNSA 2.0 requires exclusive PQC usage by 2030, the legacy system cannot remain in its current state if it handles sensitive data. The migration effort should be estimated and placed in the Critical priority band.",workshop,application,architect;developer;ops,advanced,USA,Government;Defense,FIPS 203,,,,ML-KEM-1024,,,/library?ref=FIPS%20203;/algorithms?highlight=ML-KEM-1024;/learn/data-asset-sensitivity,library_ref:FIPS 203 EXISTS|algorithm:ML-KEM-1024 IN algorithms_csv,Compliance Mandates: CNSA 2.0
data-asset-sensitivity-workshop-021,data-asset-sensitivity,Data & Asset Sensitivity,How can an organization use the 'Sensitivity Scoring Engine' to balance regulatory deadlines against technical migration effort?,"The Sensitivity Scoring Engine allows organizations to configure weights for dimensions like compliance urgency and migration effort. By adjusting these weights, an organization can prioritize assets that have imminent regulatory deadlines even if they are technically difficult to migrate. This ensures that compliance obligations are met without ignoring the practical constraints of the migration.",workshop,application,architect;executive;ops,intermediate;advanced,Global,General,,,,,,,,/learn/data-asset-sensitivity,,Workshop Steps: Sensitivity Scoring Engine
data-asset-sensitivity-learn-022,data-asset-sensitivity,Data & Asset Sensitivity,Synthesize the requirements of NIST IR 8547 and CNSA 2.0 to determine the algorithm strategy for a US Federal contractor.,"A US Federal contractor should adopt ML-KEM (FIPS 203), ML-DSA (FIPS 204), and SLH-DSA (FIPS 205) as mandated by NIST IR 8547. Additionally, they must align with CNSA 2.0's specific requirement for ML-KEM-1024 and ML-DSA-87 for National Security Systems. The strategy involves a phased transition starting in 2025 to ensure full compliance with both standards by their respective deadlines.",learn,synthesis,architect;executive;researcher,advanced,USA,Government;Defense,FIPS 203;FIPS 204;FIPS 205;NIST IR 8547,,,,KEM;ML-DSA-87;ML-KEM-1024,,NIST,/library?ref=FIPS%20203;/library?ref=FIPS%20204;/library?ref=FIPS%20205;/library?ref=NIST%20IR%208547;/algorithms?highlight=KEM;/algorithms?highlight=ML-DSA-87;/algorithms?highlight=ML-KEM-1024;/learn/data-asset-sensitivity,library_ref:FIPS 203 EXISTS|library_ref:FIPS 204 EXISTS|library_ref:FIPS 205 EXISTS|library_ref:NIST IR 8547 EXISTS|algorithm:KEM IN algorithms_csv|algorithm:ML-DSA-87 IN algorithms_csv|algorithm:ML-KEM-1024 IN algorithms_csv|compliance_ref:NIST EXISTS,Compliance Mandates: NIST IR 8547; CNSA 2.0
data-asset-sensitivity-learn-023,data-asset-sensitivity,Data & Asset Sensitivity,How do the operational resilience pillars of DORA and NIS2 intersect with the FAIR risk model for a European bank?,"DORA and NIS2 require robust ICT risk management, which can be quantified using the FAIR model to calculate Annualized Loss Expectancy. The five ICT risk management pillars of DORA/NIS2 provide the governance framework, while FAIR provides the financial metrics to justify PQC investments. This intersection ensures that the bank's resilience strategy is both compliant and financially sound.",learn,synthesis,architect;executive;ops,advanced,EU,Finance,,,,,,,DORA;NIS2,/learn/data-asset-sensitivity,compliance_ref:DORA EXISTS|compliance_ref:NIS2 EXISTS,Topics Covered: DORA/NIS2 operational resilience pillars; FAIR model
data-asset-sensitivity-workshop-024,data-asset-sensitivity,Data & Asset Sensitivity,"Create a prioritization strategy for a global organization facing GDPR, HIPAA, and CNSA 2.0 obligations simultaneously.","The organization should first classify assets by the highest applicable sensitivity tier across all regulations. Assets subject to CNSA 2.0 (US Federal) must be migrated immediately due to strict 2030 deadlines. Next, prioritize HIPAA and GDPR data based on retention periods exceeding the CRQC arrival year. Finally, apply composite scoring to balance these regulatory urgencies against migration complexity.",workshop,synthesis,executive;architect;ops,advanced,USA;EU;Global,Healthcare;Government,,,,,,,GDPR;HIPAA,/learn/data-asset-sensitivity,compliance_ref:GDPR EXISTS|compliance_ref:HIPAA EXISTS,Workshop Steps: Compliance Matrix; Priority Map
data-asset-sensitivity-learn-025,data-asset-sensitivity,Data & Asset Sensitivity,"How does the 'Harvest Now, Decrypt Later' threat model change the traditional NIST RMF 'Monitor' step?",The HNDL threat model transforms the 'Monitor' step from a periodic check to a continuous assessment of data retention versus CRQC arrival timelines. Organizations must constantly re-evaluate if previously safe data has become vulnerable as time passes and CRQC estimates shift. This requires dynamic updates to the PQC migration priority map rather than static annual reviews.,learn,synthesis,architect;ops;researcher,advanced,Global,General,,,,,,,NIST,/learn/data-asset-sensitivity,compliance_ref:NIST EXISTS,Topics Covered: NIST RMF; HNDL risk windows
data-asset-sensitivity-learn-026,data-asset-sensitivity,Data & Asset Sensitivity,Evaluate the impact of FIPS 140-3 validation requirements on the selection of PQC algorithms for US Federal systems.,"FIPS 140-3 requires cryptographic modules to be validated, which means organizations must select PQC algorithms that have achieved or are in the process of achieving this validation. CNSA 2.0 mandates ML-KEM and ML-DSA, which are being standardized as FIPS 203 and 204 respectively. Therefore, US Federal systems must wait for these specific algorithms to be validated before full deployment.",learn,synthesis,architect;developer;ops,advanced,USA,Government,FIPS 203,,,,KEM,,,/library?ref=FIPS%20203;/algorithms?highlight=KEM;/learn/data-asset-sensitivity,library_ref:FIPS 203 EXISTS|algorithm:KEM IN algorithms_csv,Key Standards: FIPS 140-3; Compliance Mandates: CNSA 2.0
data-asset-sensitivity-workshop-027,data-asset-sensitivity,Data & Asset Sensitivity,Design a risk mitigation plan that integrates ISO 27005 threat scenarios with the specific algorithm requirements of NIST IR 8547.,"The plan should define HNDL as a primary threat scenario in ISO 27005, assessing the likelihood of data harvesting and the consequence of future decryption. The treatment option must be the implementation of ML-KEM, ML-DSA, or SLH-DSA as specified in NIST IR 8547. This ensures that the risk mitigation strategy is technically aligned with the latest federal guidance on PQC standards.",workshop,synthesis,architect;ops;researcher,advanced,USA;Global,General,NIST IR 8547,,,,KEM,,NIST,/library?ref=NIST%20IR%208547;/algorithms?highlight=KEM;/learn/data-asset-sensitivity,library_ref:NIST IR 8547 EXISTS|algorithm:KEM IN algorithms_csv|compliance_ref:NIST EXISTS,Topics Covered: ISO 27005; NIST IR 8547
