question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
automotive-pqc-workshop-017,automotive-pqc,Automotive PQC,How would you calculate the bandwidth overhead for a LiDAR sensor using ML-DSA-44 at 100 Hz?,"To calculate the overhead, multiply the signature size of ML-DSA-44 (2,420 bytes) by the frequency (100 Hz). This results in a data rate of 242,000 bytes per second, or approximately 242 KB/s, which must be accounted for in the network bandwidth budget.",workshop,application,developer;architect,advanced,Global,Automotive,,,,,ML-DSA-44,,,/algorithms?highlight=ML-DSA-44;/learn/automotive-pqc,algorithm:ML-DSA-44 IN algorithms_csv,RAG Summary: Sensor data integrity for ADAS
automotive-pqc-workshop-018,automotive-pqc,Automotive PQC,"In an OTA update scenario, which PQC algorithm should be selected for the OEM root CA to ensure maximum security longevity?","ML-DSA-87 should be selected for the OEM root CA. This algorithm offers a higher security level suitable for offline, HSM-protected keys that must remain secure for the entire 15-20 year vehicle lifecycle against future quantum threats.",workshop,application,architect;ops,advanced,Global,Automotive,,,,,ML-DSA-87,,,/algorithms?highlight=ML-DSA-87;/learn/automotive-pqc,algorithm:ML-DSA-87 IN algorithms_csv,RAG Summary: OTA software update architecture
automotive-pqc-workshop-019,automotive-pqc,Automotive PQC,A developer needs to secure a digital car key exchange using UWB. What hybrid algorithm combination should they implement?,"The developer should implement the CPCQ protocol, which combines ML-KEM-768 for post-quantum security with X25519 for classical security. This ensures the key exchange is robust against both current and future quantum attacks while maintaining compatibility.",workshop,application,developer;architect,advanced,Global,Automotive,,,,,ML-KEM-768;X25519,,,/algorithms?highlight=ML-KEM-768;/algorithms?highlight=X25519;/learn/automotive-pqc,algorithm:ML-KEM-768 IN algorithms_csv|algorithm:X25519 IN algorithms_csv,RAG Summary: Digital car key protocols
automotive-pqc-workshop-020,automotive-pqc,Automotive PQC,How should an architect handle the migration of a braking ECU (ASIL-D) to PQC if the current verification time is marginal?,"The architect must characterize the verification timing of the chosen PQC algorithm on the specific target MCU. If the time exceeds the ASIL-D deterministic budget, they must optimize for constant-time execution or select a lighter-weight algorithm that fits within the strict timing constraints.",workshop,application,architect;developer,advanced,Global,Automotive,,,,,,,,/learn/automotive-pqc,,RAG Summary: Functional safety levels
automotive-pqc-workshop-021,automotive-pqc,Automotive PQC,What strategy should be used for securing radar data on a CAN-FD bus given the limitations of asymmetric crypto?,"The strategy is to retain symmetric cryptography using AUTOSAR SecOC with AES-CMAC. Since asymmetric PQC signatures are not feasible on CAN-FD due to payload and latency constraints, symmetric keys provide the necessary integrity protection without violating real-time requirements.",workshop,application,developer;architect,advanced,Global,Automotive,,,,,,,,/learn/automotive-pqc,,RAG Summary: Sensor data integrity for ADAS
automotive-pqc-workshop-022,automotive-pqc,Automotive PQC,"If a vehicle fleet is deployed in 2024, what is the primary risk regarding their OTA signing keys by 2035?","The primary risk is Harvest Now, Decrypt Later (HNDL) attacks. If the OTA signing keys use classical algorithms like RSA or ECDSA, an adversary could harvest encrypted updates today and decrypt them once CRQC technology becomes available around 2030–2035.",workshop,application,executive;architect,advanced,Global,Automotive,,,,,,,,/learn/automotive-pqc,,RAG Summary: OTA software update architecture
automotive-pqc-workshop-023,automotive-pqc,Automotive PQC,How does the choice between domain-based and zonal architecture influence the placement of HSMs for PQC key management?,"In domain-based architectures, HSMs are distributed across separate ECUs for each domain. In zonal architectures, HSMs may be centralized within the high-performance compute nodes (HPCs) at zone boundaries, creating new upgrade points and requiring different lifecycle management strategies.",workshop,application,architect;ops,advanced,Global,Automotive,,,,,,,,/learn/automotive-pqc,,RAG Summary: Vehicle electrical architecture evolution
automotive-pqc-both-024,automotive-pqc,Automotive PQC,"Synthesize a migration plan for a vehicle with mixed bus types (Ethernet, CAN-FD, LIN) to support PQC.","The plan should prioritize migrating Automotive Ethernet backbone links to PQC using ML-KEM-768 and ML-DSA algorithms due to their bandwidth capacity. For CAN-FD and LIN, retain symmetric crypto (AES-CMAC/HMAC) as asymmetric PQC is infeasible, focusing PQC efforts on the high-speed backbone and OTA updates.",both,synthesis,architect;executive,advanced,Global,Automotive,,,,,ML-KEM-768,,,/algorithms?highlight=ML-KEM-768;/learn/automotive-pqc,algorithm:ML-KEM-768 IN algorithms_csv,RAG Summary: In-vehicle network buses; Sensor data integrity for ADAS
automotive-pqc-both-025,automotive-pqc,Automotive PQC,How do ISO 26262 safety requirements and UNECE R155 cybersecurity mandates intersect in the context of PQC migration?,"ISO 26262 requires deterministic timing for safety functions (ASIL levels), while UNECE R155 mandates a Cybersecurity Management System. PQC migration must satisfy both by ensuring that cryptographic operations do not introduce timing jitter (safety) and that the update mechanisms are secure against quantum threats (cybersecurity).",both,synthesis,architect;executive,advanced,EU;Global,Automotive,,,,,,,,/learn/automotive-pqc,,RAG Summary: Functional safety levels; Vehicle lifecycle and type approval
automotive-pqc-both-026,automotive-pqc,Automotive PQC,Evaluate the trade-offs of using ML-DSA-87 versus ML-DSA-44 for OTA updates in a vehicle with limited storage.,"ML-DSA-87 offers higher security suitable for root CAs but generates larger signatures, consuming more storage and bandwidth. ML-DSA-44 is smaller and better for delta/patch signing on storage-constrained ECUs, balancing security needs with the physical limitations of the vehicle's memory.",both,synthesis,architect;developer,advanced,Global,Automotive,,,,,ML-DSA-44;ML-DSA-87,,,/algorithms?highlight=ML-DSA-44;/algorithms?highlight=ML-DSA-87;/learn/automotive-pqc,algorithm:ML-DSA-44 IN algorithms_csv|algorithm:ML-DSA-87 IN algorithms_csv,RAG Summary: OTA software update architecture
automotive-pqc-both-027,automotive-pqc,Automotive PQC,"How does the 'Harvest Now, Decrypt Later' threat model influence the design of digital car keys for a 15-year lifecycle?","The HNDL threat necessitates that digital car keys use hybrid PQC algorithms (like CPCQ) from day one. Since keys are used for access over 15 years, classical-only keys would be vulnerable to future quantum decryption of intercepted key exchanges, compromising vehicle security.",both,synthesis,architect;executive,advanced,Global,Automotive,,,,,,,,/learn/automotive-pqc,,RAG Summary: Digital car key protocols; OTA software update architecture
automotive-pqc-both-028,automotive-pqc,Automotive PQC,Design a sensor integrity strategy that balances the high data rates of LiDAR with the strict timing requirements of ASIL-D braking systems.,"Use ML-DSA-44 for LiDAR signing to manage the 242 KB/s overhead, but ensure the verification logic is isolated from the ASIL-D braking path. The fusion output to the decision module should use ML-DSA-65 with constant-time verification to meet safety timing budgets without compromising data integrity.",both,synthesis,architect;developer,advanced,Global,Automotive,,,,,ML-DSA-44;ML-DSA-65,,,/algorithms?highlight=ML-DSA-44;/algorithms?highlight=ML-DSA-65;/learn/automotive-pqc,algorithm:ML-DSA-44 IN algorithms_csv|algorithm:ML-DSA-65 IN algorithms_csv,RAG Summary: Sensor data integrity for ADAS; Functional safety levels
automotive-pqc-both-029,automotive-pqc,Automotive PQC,How does the evolution from domain-based to zonal architecture impact the complexity of HSM lifecycle management?,"Zonal architecture centralizes compute, meaning HSM lifecycle management shifts from managing many distributed ECUs to fewer, more powerful HPCs. This reduces the number of physical devices but increases the criticality of each HPC's security and the complexity of its PQC upgrade path at zone boundaries.",both,synthesis,architect;ops,advanced,Global,Automotive,,,,,,,,/learn/automotive-pqc,,RAG Summary: Vehicle electrical architecture evolution
automotive-pqc-both-030,automotive-pqc,Automotive PQC,What are the implications of the proposed EU 15-year post-sale support obligation on PQC algorithm selection for new vehicles?,"The 15-year obligation forces manufacturers to select PQC algorithms with long-term security margins, such as ML-DSA-87 for root keys, to ensure protection well beyond the 2030–2035 CRQC window. It also mandates a robust crypto-agility framework to allow future algorithm updates without replacing hardware.",both,synthesis,executive;architect,advanced,EU;Global,Automotive,,,,,ML-DSA-87,,,/algorithms?highlight=ML-DSA-87;/learn/automotive-pqc,algorithm:ML-DSA-87 IN algorithms_csv,RAG Summary: Vehicle lifecycle and type approval
automotive-pqc-both-031,automotive-pqc,Automotive PQC,"Synthesize a comprehensive approach to securing the entire vehicle supply chain against quantum threats, considering TISAX and AUTOSAR standards.","The approach involves enforcing PQC compliance in Tier-1 supplier contracts (TISAX), integrating PQC algorithms into AUTOSAR SecOC profiles for CAN-FD where feasible, and using hybrid key exchanges for all external communications. This ensures end-to-end security from the component level to the vehicle's OTA infrastructure.",both,synthesis,executive;architect,advanced,Global,Automotive,,,,,,,TISAX,/learn/automotive-pqc,compliance_ref:TISAX EXISTS,"RAG Summary: Supply Chain: TISAX, VDA & AUTOSAR"
