question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
digital-id-learn-011,digital-id,Digital ID,What is the distinction between mso_mdoc and SD-JWT regarding their intended usage environments?,"mso_mdoc uses CBOR binary encoding and is optimized for proximity interactions via NFC or BLE, making it suitable for physical presence scenarios. In contrast, SD-JWT is JSON text-based and optimized for remote or online verification where network transmission is the primary method.",learn,comprehension,developer;architect,intermediate;advanced,Global,Technology,,,,,,,,/learn/digital-id,,Key Concepts: Credential formats
digital-id-learn-012,digital-id,Digital ID,How do Relying Parties verify credentials without contacting the original issuer?,"Relying Parties verify credentials using selective disclosure and cryptographic proofs embedded within the credential itself. This decentralized verification model allows banks, employers, or services to validate identity attributes directly without needing to query the issuing authority.",learn,comprehension,architect;developer;ops,intermediate;advanced,EU,Finance;Technology;General,,,,,,,,/learn/digital-id,,Key Concepts: Relying Party verification
digital-id-workshop-013,digital-id,Digital ID,"In a scenario where a user needs to open a bank account, how does the EUDI Wallet demonstrate privacy-preserving verification?","The user presents only the specific identity attributes requested by the bank, such as age or residency, while keeping other personal data hidden. This selective disclosure ensures the bank can verify eligibility without accessing unnecessary information, adhering to data minimization principles.",workshop,application,developer;architect;curious,intermediate;advanced,EU,Finance;Technology,,,,,,,,/learn/digital-id,,Workshop Activities: Step 4; Key Concepts: Selective disclosure
digital-id-workshop-014,digital-id,Digital ID,"If a citizen needs to sign a legally binding document digitally, which workshop step and component do they utilize?","The citizen utilizes Step 5 of the workshop, interacting with the QTSP (Qualified Trust Service Provider) component. This step allows them to generate a Qualified Electronic Signature (QES) via the CSC protocol, producing a signature legally equivalent to a handwritten one.",workshop,application,developer;architect;executive,intermediate;advanced,EU,Legal;Government,,,,,Signature,,,/algorithms?highlight=Signature;/learn/digital-id,algorithm:Signature IN algorithms_csv,Workshop Activities: Step 5; Key Concepts: Qualified Electronic Signatures (QES)
digital-id-learn-015,digital-id,Digital ID,How would an architect choose between mso_mdoc and SD-JWT for a new travel application requiring remote check-in?,"For a remote check-in scenario, the architect should choose SD-JWT (vc+sd-jwt) because it is JSON text-based and optimized for online verification. mso_mdoc is better suited for proximity interactions like NFC taps at physical gates, not remote web-based processes.",learn,application,architect;developer,advanced,EU,Travel;Technology,,,,,,,,/learn/digital-id,,Key Concepts: Credential formats
digital-id-workshop-016,digital-id,Digital ID,A developer is building a system to verify a diploma. What prerequisite credential must the user possess before the university can issue the attestation?,The user must first possess a valid Person Identification Data (PID) credential issued by a national PID Issuer. The university attestation workflow explicitly requires this foundational credential to authenticate the citizen before issuing the diploma.,workshop,application,developer;architect,intermediate;advanced,EU,Education;Technology,,,,,,,,/learn/digital-id,,Workshop Activities: Step 3; Key Concepts: Person Identification Data (PID)
digital-id-workshop-017,digital-id,Digital ID,How does the EUDI Wallet simulation handle cryptographic key generation and storage during the workshop?,"The simulation generates cryptographic keys in-browser using WebCrypto or WASM (OpenSSL) and stores them temporarily in memory. This approach ensures that no persistent keys are stored on the server, maintaining a secure educational environment.",workshop,application,developer;ops,intermediate;advanced,Global,Technology,,,,,,OpenSSL,,/migrate?q=OpenSSL;/learn/digital-id,migrate_ref:OpenSSL EXISTS,Module Content (extracted): index.tsx description
digital-id-workshop-018,digital-id,Digital ID,"If a user wants to reset their progress in the EUDI Wallet workshop, what happens to the cryptographic store?","When the user resets the module, the system calls the `resetStore` function from the OpenSSL store and reinitializes the wallet state to `INITIAL_WALLET`. This clears all generated keys, credentials, and history from memory.",workshop,application,developer;ops,intermediate;advanced,Global,Technology,,,,,,OpenSSL,,/migrate?q=OpenSSL;/learn/digital-id,migrate_ref:OpenSSL EXISTS,Module Content (extracted): handleReset function
digital-id-learn-019,digital-id,Digital ID,How does the EU PQC transition roadmap align with the timeline for mandatory EUDI Wallet deployment?,"The EU mandates EUDI Wallets by December 2026, which coincides with the target date for national PQC roadmaps. While current implementations use ECDSA, the roadmap targets high-risk migration by 2030 and full PQC transition by 2035, indicating a phased approach alongside wallet deployment.",learn,synthesis,executive;architect;researcher,advanced,EU,Government;Technology,,,,,,,,/learn/digital-id,,Key Concepts: Post-quantum readiness
digital-id-learn-020,digital-id,Digital ID,"Considering the Large-Scale Pilots, how do Wave 1 and Wave 2 initiatives differ in their focus areas?","Wave 1 (2023-2025) focuses on foundational sectors like education (DC4EU), travel (EWC), banking (NOBID), and government payments. Wave 2 (2025-2027) expands to more complex scenarios including advanced travel/banking integration (APTITUDE) and business identity (WE BUILD).",learn,synthesis,executive;architect;curious,intermediate;advanced,EU,Government;Finance;Education,,,,,,,,/learn/digital-id,,Key Concepts: Large-Scale Pilots
digital-id-learn-021,digital-id,Digital ID,How do the cryptographic standards FIPS 204 and FIPS 205 relate to the future security of EUDI Wallets?,FIPS 204 (ML-DSA) and FIPS 205 (SLH-DSA) are expected to replace current ECDSA algorithms in EUDI Wallets as part of the post-quantum transition. These standards provide quantum-resistant digital signatures necessary for long-term security against future quantum computing threats.,learn,synthesis,architect;researcher;developer,advanced,Global,Technology;Security,FIPS 204;FIPS 205,,,,,,,/library?ref=FIPS%20204;/library?ref=FIPS%20205;/learn/digital-id,library_ref:FIPS 204 EXISTS|library_ref:FIPS 205 EXISTS,Key Concepts: Post-quantum readiness
digital-id-learn-022,digital-id,Digital ID,An architect designing a cross-border service must ensure legal recognition of signatures. How do QTSPs and National Trusted Lists facilitate this?,"QTSPs issue Qualified Electronic Signatures that are legally recognized across all EU member states. By listing these providers on National Trusted Lists, the eIDAS Trust Framework bridge ensures that any signature issued by a listed QTSP is automatically valid and enforceable in other jurisdictions.",learn,synthesis,architect;executive;legal,advanced,EU,Legal;Technology;Government,,,,,,,,/learn/digital-id,,Key Concepts: Qualified Electronic Signatures (QES); Trust framework layers
digital-id-learn-023,digital-id,Digital ID,How does the privacy-by-design principle of unlinkability impact the design of a multi-service identity platform?,Unlinkability requires the platform to use batch-issued credentials and pseudonymous identifiers so that a user's interactions with different services cannot be correlated. This prevents service providers from building a comprehensive profile of a user's activities across the ecosystem.,learn,synthesis,architect;developer;researcher,advanced,EU,Technology;Privacy,,,,,,,,/learn/digital-id,,Key Concepts: Unlinkability
digital-id-learn-024,digital-id,Digital ID,"If a bank (Relying Party) needs to verify a user's age without knowing their birth date, how does the EUDI Wallet architecture support this?","The wallet supports this through selective disclosure, allowing the user to generate a cryptographic proof that they are over 18 without revealing the actual birth date. The bank verifies the proof mathematically without accessing the underlying personal data.",learn,synthesis,architect;developer;executive,advanced,EU,Finance;Technology,,,,,,,,/learn/digital-id,,Key Concepts: Selective disclosure; Relying Party verification
digital-id-workshop-025,digital-id,Digital ID,How does the EUDI Wallet module simulate the full lifecycle of a credential from issuance to signing?,"The module simulates the lifecycle through five steps: viewing the wallet, issuing a PID, obtaining an attestation (Diploma), presenting credentials to a Relying Party (Bank), and finally signing a document with a QES. This covers issuance, presentation, and qualified electronic signing.",workshop,synthesis,curious;developer;architect,intermediate;advanced,EU,Technology;Government,,,,,,,,/learn/digital-id,,Module Description; Workshop Activities
digital-id-learn-026,digital-id,Digital ID,What is the strategic implication of ENISA identifying wallet providers as high-impact entities for early PQC adoption?,"This identification implies that EUDI Wallet providers must prioritize post-quantum cryptography migration ahead of general industry standards. As critical infrastructure, they are expected to lead the transition to algorithms like ML-DSA and SLH-DSA to protect citizen data against future quantum threats.",learn,synthesis,executive;architect;researcher,advanced,EU,Government;Security,,,,,,,ENISA,/learn/digital-id,compliance_ref:ENISA EXISTS,Key Concepts: Post-quantum readiness
