question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
data-asset-sensitivity-learn-011,data-asset-sensitivity,Data & Asset Sensitivity,How does the FAIR model contribute to the risk assessment in this module?,"The FAIR (Factor Analysis of Information Risk) model contributes by quantifying risk in financial terms, specifically calculating Annualized Loss Expectancy in USD. It analyzes factors like Threat Event Frequency (TEF), vulnerability, and loss event frequency to provide a monetary value for risk. This allows organizations to prioritize PQC migration based on potential financial impact.",learn,comprehension,executive;architect;researcher,intermediate;advanced,Global,General,,,,,,,,/learn/data-asset-sensitivity,,Topics Covered: FAIR model (Factor Analysis of Information Risk)
data-asset-sensitivity-learn-012,data-asset-sensitivity,Data & Asset Sensitivity,What is the significance of DORA and NIS2 in the context of operational resilience?,"DORA (Digital Operational Resilience Act) and NIS2 Directive are significant as they define five ICT risk management pillars for operational resilience. The module uses these frameworks to perform gap scoring on assets, ensuring they meet EU-specific mandates for digital security. They are particularly relevant for organizations operating in or serving the European market.",learn,comprehension,executive;architect;ops,intermediate,EU,General,,,,,,,DORA;NIS2,/learn/data-asset-sensitivity,compliance_ref:DORA EXISTS|compliance_ref:NIS2 EXISTS,Topics Covered: DORA/NIS2 operational resilience pillars
data-asset-sensitivity-both-013,data-asset-sensitivity,Data & Asset Sensitivity,"If an organization has a data asset with a 10-year retention period and the estimated CRQC arrival is in 2034, what is the HNDL risk window?","Using the formula CRQC arrival minus retention years, the HNDL risk window would be calculated based on the current year relative to 2034. If the current year is 2026, the time until CRQC is 8 years; subtracting the 10-year retention means the risk window has already opened — data encrypted today with classical algorithms is already within the vulnerable window. This indicates an immediate and critical need for PQC migration for this asset.",both,application,architect;developer;ops,intermediate,Global,General,,,,,,,,/learn/data-asset-sensitivity,,"Topics Covered: HNDL (Harvest Now, Decrypt Later) risk windows"
data-asset-sensitivity-both-014,data-asset-sensitivity,Data & Asset Sensitivity,How would you apply the NIST RMF 'Categorize' step to a database containing patient health records?,"In the 'Categorize' step of NIST RMF, the database containing patient health records would be classified as High or Critical sensitivity due to HIPAA compliance requirements. This categorization dictates the selection of specific security controls from NIST SP 800-53 and influences the choice of PQC algorithms like ML-KEM for encryption. The classification ensures the asset receives appropriate protection levels.",both,application,architect;developer;ops,intermediate,USA,Healthcare,NIST SP 800-53,,,,KEM,,HIPAA;NIST,/library?ref=NIST%20SP%20800-53;/algorithms?highlight=KEM;/learn/data-asset-sensitivity,library_ref:NIST SP 800-53 EXISTS|algorithm:KEM IN algorithms_csv|compliance_ref:HIPAA EXISTS|compliance_ref:NIST EXISTS,Topics Covered: NIST Risk Management Framework (RMF); Compliance Mapping
data-asset-sensitivity-workshop-015,data-asset-sensitivity,Data & Asset Sensitivity,"In the Sensitivity Scoring Engine, how would you adjust weights if your organization prioritizes regulatory compliance over financial loss?","To prioritize regulatory compliance, you would increase the weight assigned to the 'compliance' dimension in the Sensitivity Scoring Engine while decreasing the weight for 'financial loss' or other dimensions. The engine allows configurable weights that must sum to 100%, enabling organizations to reflect their specific risk appetite. This adjustment would result in higher composite scores for assets with strict regulatory mandates.",workshop,application,executive;architect;ops,intermediate,Global,General,,,,,,,,/learn/data-asset-sensitivity,,Workshop Steps: Step 4: Sensitivity Scoring
data-asset-sensitivity-workshop-016,data-asset-sensitivity,Data & Asset Sensitivity,"How would you resolve a conflict where GDPR requires 'High' sensitivity for user data, but internal policy classifies it as 'Medium'?","Following the Conflict Resolver logic, the asset should be classified as 'High' because external regulatory mandates like GDPR typically supersede internal policies to ensure legal compliance. The module emphasizes mapping compliance obligations and tracking urgency, meaning the stricter requirement governs the classification. This ensures the organization avoids penalties and meets global data protection standards.",workshop,application,architect;executive;ops,intermediate,EU,General,,,,,,,GDPR,/learn/data-asset-sensitivity,compliance_ref:GDPR EXISTS,Workshop Steps: Step 3: Conflict Resolver
data-asset-sensitivity-both-017,data-asset-sensitivity,Data & Asset Sensitivity,"If a code artifact is identified as 'Critical' sensitivity, which PQC algorithm strategy would the module recommend?","For a 'Critical' sensitivity code artifact, the module recommends selecting robust PQC algorithms such as ML-KEM or ML-DSA, potentially in hybrid combinations. The selection is driven by the high sensitivity tier and the specific asset type (code artifacts), ensuring maximum protection against quantum threats. This recommendation would appear in the final PQC Migration Priority Map.",both,application,developer;architect;ops,intermediate;advanced,Global,General,,,,,KEM,,,/algorithms?highlight=KEM;/learn/data-asset-sensitivity,algorithm:KEM IN algorithms_csv,Topics Covered: PQC algorithm selection by sensitivity tier and asset type
data-asset-sensitivity-both-018,data-asset-sensitivity,Data & Asset Sensitivity,How can the FAIR model's 'Annualized Loss Expectancy' be used to justify a PQC migration budget?,"The FAIR model calculates the Annualized Loss Expectancy in USD, providing a concrete financial figure for the potential loss from a quantum decryption event. This monetary value can be directly compared against the cost of PQC migration to demonstrate ROI and justify the budget allocation to executives. It transforms abstract risk into a tangible business case.",both,application,executive;architect;researcher,intermediate;advanced,Global,General,,,,,,,,/learn/data-asset-sensitivity,,Topics Covered: FAIR model (Factor Analysis of Information Risk)
data-asset-sensitivity-both-019,data-asset-sensitivity,Data & Asset Sensitivity,How does the module integrate CNSA 2.0 requirements into the PQC migration priority map?,"The module integrates CNSA 2.0 by mapping its specific algorithmic mandates to assets classified under US Federal or high-security sectors. During the Compliance Matrix step, CNSA 2.0 obligations are tracked for urgency and earliest deadlines. The final Priority Map then assigns PQC algorithms that satisfy these NSA Commercial National Security Algorithm Suite requirements.",both,synthesis,architect;executive;ops,advanced,USA,Government;Defense,,,,,,,NSA,/learn/data-asset-sensitivity,compliance_ref:NSA EXISTS,Topics Covered: CNSA 2.0; Workshop Steps: Compliance Matrix
data-asset-sensitivity-both-020,data-asset-sensitivity,Data & Asset Sensitivity,Synthesize how the HNDL risk window and DORA operational resilience pillars interact to determine migration priority.,"The HNDL risk window identifies the temporal urgency of an asset based on quantum threat timelines, while DORA pillars assess the asset's criticality to organizational operational resilience. An asset with a short HNDL window that also fails DORA gap scoring would receive a 'Critical' priority band in the migration map. This synthesis ensures both time-sensitive and operationally vital assets are addressed first.",both,synthesis,architect;executive;ops,advanced,EU,General,,,,,,,DORA,/learn/data-asset-sensitivity,compliance_ref:DORA EXISTS,Topics Covered: HNDL risk windows; DORA/NIS2 operational resilience pillars
data-asset-sensitivity-both-021,data-asset-sensitivity,Data & Asset Sensitivity,How would you combine NIST RMF categorization with ISO 27005 threat modeling to create a unified risk score?,"You would use NIST RMF to establish the baseline sensitivity category and required controls, then apply ISO 27005's 5x5 likelihood and consequence matrix to model specific threat scenarios against that asset. The outputs from both methodologies are compared in a unified summary table to generate a composite risk score. This approach leverages the structural rigor of NIST with the scenario-based depth of ISO.",both,synthesis,architect;researcher;ops,advanced,Global,General,,,,,,,NIST,/learn/data-asset-sensitivity,compliance_ref:NIST EXISTS,Topics Covered: NIST RMF; ISO 27005 risk assessment
data-asset-sensitivity-both-022,data-asset-sensitivity,Data & Asset Sensitivity,What is the strategic implication of mapping industry-specific compliance obligations across 16 sectors for PQC migration?,"Mapping obligations across 16 sectors allows organizations to identify unique regulatory triggers that may accelerate PQC migration beyond general best practices. For example, a financial sector asset might face stricter deadlines under PCI DSS or DORA than a generic internal document. This granular mapping ensures the Priority Map reflects the specific legal and operational realities of each industry.",both,synthesis,executive;architect;ops,advanced,Global,General,,,,,,,DORA,/learn/data-asset-sensitivity,compliance_ref:DORA EXISTS,Topics Covered: Industry-specific compliance obligation mapping across 16 sectors
data-asset-sensitivity-both-023,data-asset-sensitivity,Data & Asset Sensitivity,"How does the composite risk scoring engine balance sensitivity, retention, compliance, and HNDL window to assign priority bands?","The composite risk scoring engine balances these four dimensions by applying configurable weights that reflect organizational priorities. It calculates a per-asset score breakdown where high sensitivity, long retention (increasing HNDL risk), strict compliance mandates, and short HNDL windows all contribute to a higher total score. Assets are then sorted into priority bands (Critical, High, Medium, Low) based on these aggregated scores.",both,synthesis,architect;executive;ops,advanced,Global,General,,,,,,,,/learn/data-asset-sensitivity,,Topics Covered: Composite risk scoring with configurable weights
data-asset-sensitivity-both-024,data-asset-sensitivity,Data & Asset Sensitivity,"In a multi-regional organization, how do you reconcile conflicting mandates from GDPR (EU) and CCPA/CPRA (USA) for the same data asset?","The module's Conflict Resolver step dictates that when GDPR and CCPA/CPRA disagree, the classification should default to the more stringent tier to ensure global compliance. The Compliance Matrix tracks obligation urgency and earliest deadlines for both regions, ensuring the PQC migration plan satisfies the strictest requirement. This prevents regulatory gaps in either jurisdiction.",both,synthesis,executive;architect;ops,advanced,Global,General,,,,,,,GDPR,/learn/data-asset-sensitivity,compliance_ref:GDPR EXISTS,Workshop Steps: Step 3: Conflict Resolver
data-asset-sensitivity-both-025,data-asset-sensitivity,Data & Asset Sensitivity,How does the module's approach to 'key material' differ from 'data stores' in terms of PQC algorithm selection?,"While both are asset types, 'key material' often requires immediate and specific PQC algorithm assignments like ML-DSA for signatures or ML-KEM for key encapsulation due to its direct role in cryptographic operations. 'Data stores' might be prioritized based on the sensitivity of the data they hold and their retention periods. The module's taxonomy ensures that the critical nature of keys drives a distinct, often more urgent, migration strategy.",both,synthesis,developer;architect;researcher,advanced,Global,General,,,,,KEM,,,/algorithms?highlight=KEM;/learn/data-asset-sensitivity,algorithm:KEM IN algorithms_csv,Topics Covered: Asset type taxonomy; PQC algorithm selection
data-asset-sensitivity-both-026,data-asset-sensitivity,Data & Asset Sensitivity,What is the role of NIST IR 8547 in the context of the PQC Transition Guidance mentioned in the module?,"NIST IR 8547 serves as the foundational guidance for the PQC transition strategies outlined in the module, providing the technical basis for algorithm selection and migration planning. It is cited alongside CNSA 2.0 and FIPS standards to ensure that the generated Priority Map aligns with official US government recommendations. This ensures the migration path is technically sound and compliant with federal expectations.",both,synthesis,architect;researcher;developer,advanced,USA,General,NIST IR 8547,,,,,,NIST,/library?ref=NIST%20IR%208547;/learn/data-asset-sensitivity,library_ref:NIST IR 8547 EXISTS|compliance_ref:NIST EXISTS,Key Standards: NIST IR 8547 (PQC Transition Guidance)
