question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
ai-security-pqc-workshop-011,ai-security-pqc,AI Security & PQC,How does the 'Model Weight Vault' workshop step compare classical and PQC approaches?,"The Model Weight Vault step allows users to configure encryption, key wrapping, and signing for model weights. It specifically enables a comparison of the overhead between classical cryptographic methods and Post-Quantum Cryptography implementations.",workshop,comprehension,developer;architect;ops,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Workshop Steps
ai-security-pqc-learn-012,ai-security-pqc,AI Security & PQC,Why are delegation chains in multi-agent systems considered high-value HNDL targets?,"In a multi-agent coordinator scenario, the coordinator's credentials unlock access to all downstream agents. Compromising this single point via HNDL allows for chain-wide impersonation, making it the highest-value target in the delegation hierarchy.",learn,comprehension,architect;developer;researcher,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Component Data: agentAuthData.ts (Multi-Agent Coordinator)
ai-security-pqc-learn-013,ai-security-pqc,AI Security & PQC,What is the primary security benefit of using ML-KEM for model weights compared to classical RSA?,"ML-KEM ensures that proprietary model weights remain confidential against HNDL attacks over decades. Unlike classical RSA, which can be broken by a future CRQC, ML-KEM provides long-term confidentiality for intellectual property.",learn,comprehension,architect;developer;executive,intermediate;advanced,Global,General,,,,,KEM,,,/algorithms?highlight=KEM;/learn/ai-security-pqc,algorithm:KEM IN algorithms_csv,Module Content: Curious Summary - The Key Takeaway
ai-security-pqc-workshop-014,ai-security-pqc,AI Security & PQC,How does the 'Agent Auth Designer' workshop step utilize PQC credentials?,The Agent Auth Designer step guides users in designing authentication architectures and delegation chains specifically using PQC credentials. This ensures that machine identities for AI agents are secure against quantum forgery.,workshop,comprehension,architect;developer,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Workshop Steps
ai-security-pqc-learn-015,ai-security-pqc,AI Security & PQC,What is the role of 'Agentic Commerce' in the context of quantum threats?,"Agentic commerce involves agent-to-agent transactions where signed purchase orders and delegation chains are verified. Quantum threats here include the forgery of these signatures, allowing malicious agents to impersonate trusted entities in automated commerce.",learn,comprehension,architect;developer;executive,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Topics Covered
ai-security-pqc-workshop-016,ai-security-pqc,AI Security & PQC,How does the 'Scale Encryption Planner' workshop step address enterprise-scale migration?,"The Scale Encryption Planner calculates PQC migration requirements for large enterprises, including key counts, KMS operations, and HNDL risk windows. It helps organizations plan the logistical complexity of securing petabyte-scale data.",workshop,comprehension,ops;architect;executive,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Workshop Steps
ai-security-pqc-workshop-017,ai-security-pqc,AI Security & PQC,"If an organization uses ECDSA P-256 for agent delegation tokens, what specific vulnerability does the 'Agentic Commerce Simulator' reveal?","The simulator reveals that ECDSA P-256 is quantum-vulnerable, meaning a CRQC could forge these tokens. This allows adversaries to impersonate agents in transaction flows, bypassing authentication and executing unauthorized trades or purchases.",workshop,application,developer;architect;ops,intermediate;advanced,Global,General,,,,,ECDSA P-256,,,/algorithms?highlight=ECDSA%20P-256;/learn/ai-security-pqc,algorithm:ECDSA P-256 IN algorithms_csv,Component Data: agentAuthData.ts (Delegation Chain Templates); Module Content: Workshop Steps
ai-security-pqc-workshop-018,ai-security-pqc,AI Security & PQC,How would you configure the 'Model Weight Vault' to protect a billion-parameter model against HNDL?,"To protect the model, you would configure the vault to use ML-KEM for encryption at rest and transit, replacing classical algorithms. Additionally, you would apply ML-DSA signatures to the model weights to ensure long-term provenance integrity.",workshop,application,developer;architect,intermediate;advanced,Global,General,,,,,KEM,,,/algorithms?highlight=KEM;/learn/ai-security-pqc,algorithm:KEM IN algorithms_csv,Module Content: Workshop Steps; Key Standards
ai-security-pqc-workshop-019,ai-security-pqc,AI Security & PQC,"In the 'Data Authenticity Verifier' step, how do you mitigate the risk of synthetic data poisoning?",You configure verification layers that utilize C2PA content credentials and hash chains to detect forged signatures. This prevents malicious actors from injecting AI-generated synthetic data into the trusted training pipeline.,workshop,application,developer;researcher;architect,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Workshop Steps; Topics Covered
ai-security-pqc-workshop-020,ai-security-pqc,AI Security & PQC,What specific action should be taken in the 'Agent Auth Designer' for a 'Human-Delegated Agent' with short-lived tokens?,"Even with short-lived tokens, the designer must ensure the human's private key used to sign the delegation is protected by PQC (ML-DSA). If the human's key is compromised via CRQC, all derived delegation tokens can be forged regardless of their lifetime.",workshop,application,architect;developer,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Component Data: agentAuthData.ts (Human-Delegated Agent)
ai-security-pqc-workshop-021,ai-security-pqc,AI Security & PQC,How does the 'Agent-to-Agent Protocol' step address bandwidth concerns when migrating to PQC?,The step involves designing protocols that account for the increased token sizes of PQC algorithms. Users compare classical vs. PQC overheads to ensure that the added latency and bandwidth do not disrupt autonomous agent interactions.,workshop,application,developer;architect;ops,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Workshop Steps; Component Data: agentAuthData.ts
ai-security-pqc-workshop-022,ai-security-pqc,AI Security & PQC,"If a 'Multi-Agent Coordinator' uses classical signatures, what is the consequence of an HNDL attack on its credentials?","An HNDL attack on the coordinator's credentials would allow an adversary to impersonate the coordinator and gain access to all downstream sub-agents. This results in chain-wide compromise, as the coordinator manages the delegation for the entire group.",workshop,application,architect;developer;ops,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Component Data: agentAuthData.ts (Multi-Agent Coordinator)
ai-security-pqc-workshop-023,ai-security-pqc,AI Security & PQC,How would you use the 'Scale Encryption Planner' to determine the KMS requirements for a petabyte-scale AI dataset?,You would input the data volume and calculate the required key counts and KMS operations needed to support hierarchical encryption. The planner also identifies HNDL risk windows to prioritize which data segments need immediate PQC migration.,workshop,application,ops;architect;executive,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Workshop Steps
ai-security-pqc-learn-024,ai-security-pqc,AI Security & PQC,Why is migrating to ML-DSA critical for maintaining the integrity of C2PA content credentials in AI-generated media?,"C2PA relies on digital signatures to prove content authenticity. Without ML-DSA, classical signatures could be forged by a CRQC, allowing attackers to create fake provenance records that validate malicious synthetic data as genuine.",learn,synthesis,architect;researcher;developer,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Topics Covered; Key Standards
ai-security-pqc-learn-025,ai-security-pqc,AI Security & PQC,How does the combination of FIPS 203 and FIPS 204 address both confidentiality and integrity in an AI agent's lifecycle?,"FIPS 203 (ML-KEM) ensures confidentiality by securing data and model weights against HNDL decryption. FIPS 204 (ML-DSA) ensures integrity by providing unforgeable signatures for agent identities and delegation tokens, preventing impersonation.",learn,synthesis,architect;executive;developer,intermediate;advanced,Global,General,FIPS 203;FIPS 204,,,,KEM,,,/library?ref=FIPS%20203;/library?ref=FIPS%20204;/algorithms?highlight=KEM;/learn/ai-security-pqc,library_ref:FIPS 203 EXISTS|library_ref:FIPS 204 EXISTS|algorithm:KEM IN algorithms_csv,Module Content: Key Standards; Curious Summary
ai-security-pqc-learn-026,ai-security-pqc,AI Security & PQC,"In a scenario where an AI agent performs automated trading, how do PQC algorithms prevent 'model collapse' via data poisoning?","PQC algorithms like ML-DSA secure the signatures on market data feeds and training inputs. This prevents adversaries from forging signatures to inject poisoned synthetic data, which would otherwise degrade the trading model's performance over time.",learn,synthesis,architect;developer;researcher,intermediate;advanced,Global,Finance;General,,,,,,,,/learn/ai-security-pqc,,Module Content: Topics Covered; Curious Summary
ai-security-pqc-learn-027,ai-security-pqc,AI Security & PQC,"How does the 'Harvest Now, Decrypt Later' threat vector specifically impact the business continuity of AI organizations relying on proprietary model weights?","HNDL allows adversaries to steal encrypted model weights today and decrypt them later when quantum computers are available. This bypasses current security measures, leading to the theft of intellectual property and loss of competitive advantage before the organization can migrate.",learn,synthesis,executive;architect;ops,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Curious Summary - Why It Matters
ai-security-pqc-learn-028,ai-security-pqc,AI Security & PQC,What is the strategic implication of using PQC for 'Agentic Commerce' in terms of trust and liability?,"Using PQC ensures that agent-to-agent transactions are verifiable and tamper-proof against future quantum attacks. This maintains the integrity of signed purchase orders and delegation chains, reducing liability risks associated with fraudulent automated transactions.",learn,synthesis,executive;architect;legal,intermediate;advanced,Global,General,,,,,,,,/learn/ai-security-pqc,,Module Content: Topics Covered; Curious Summary
ai-security-pqc-workshop-029,ai-security-pqc,AI Security & PQC,How does the 'Scale Encryption Planner' integrate with the NIST AI RMF to manage quantum risk at an enterprise level?,The planner operationalizes the NIST AI RMF by quantifying specific risks like HNDL windows and key management complexity. It translates high-level risk management principles into actionable metrics for migrating petabyte-scale systems to PQC standards.,workshop,synthesis,executive;architect;ops,intermediate;advanced,USA;Global,General,,,,,,,NIST,/learn/ai-security-pqc,compliance_ref:NIST EXISTS,Module Content: Workshop Steps; Key Standards
