question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
database-encryption-pqc-workshop-013,database-encryption-pqc,Database Encryption & PQC,A financial entity subject to DORA Article 9 needs to migrate their Oracle database. Which key ownership model and specific HSM integration should they prioritize?,"The entity must prioritize the HYOK (Hold Your Own Key) model, as it is explicitly required for DORA Art. 9 compliance. They should integrate an on-premises HSM such as Thales CipherTrust or Entrust DataControl to ensure the key never leaves their infrastructure and uses ML-KEM-1024 wrapping.",workshop,application,architect;executive,advanced,EU,Financial Services,,,,,ML-KEM-1024,,DORA,/algorithms?highlight=ML-KEM-1024;/learn/database-encryption-pqc,algorithm:ML-KEM-1024 IN algorithms_csv|compliance_ref:DORA EXISTS,RAG Summary: BYOK/HYOK Patterns
database-encryption-pqc-workshop-014,database-encryption-pqc,Database Encryption & PQC,You are tasked with migrating a SQL Server database using TDE. What is the first step you must take to prepare for the migration?,The first step is to perform an Inventory & Key Hierarchy Audit by querying `sys.dm_database_encryption_keys` to enumerate all encrypted databases. You must document the locations of RSA-wrapped DEKs and generate a Cryptographic Bill of Materials (CBOM) before configuring any external KMS.,workshop,application,ops;developer,intermediate,Global,General,,,,,,,,/learn/database-encryption-pqc,,RAG Summary: TDE Migration Steps
database-encryption-pqc-workshop-015,database-encryption-pqc,Database Encryption & PQC,An organization wants to use AWS KMS for BYOK with ML-KEM-1024 wrapping. What is the current status of this capability according to the module?,"According to the module, AWS KMS support for ML-KEM-1024 wrapping in a BYOK context is currently in 'preview' or planned for 2026. Organizations cannot yet fully rely on this for production compliance without verifying the specific preview status and timeline.",workshop,application,architect;ops,intermediate,Global,General,,,,,ML-KEM-1024,AWS KMS,,/algorithms?highlight=ML-KEM-1024;/migrate?q=AWS%20KMS;/learn/database-encryption-pqc,algorithm:ML-KEM-1024 IN algorithms_csv|migrate_ref:AWS KMS EXISTS,RAG Summary: TDE Migration Steps; BYOK/HYOK Patterns
database-encryption-pqc-workshop-016,database-encryption-pqc,Database Encryption & PQC,How would you verify the integrity of a database after performing an online re-encryption with ML-KEM-1024 in SQL Server?,You must run `DBCC CHECKDB` to validate the database integrity and perform end-to-end testing of the ML-KEM ciphertext decapsulation. This ensures that the new wrapping algorithm functions correctly and that the data remains accessible without corruption.,workshop,application,ops;developer,intermediate,Global,General,,,,,KEM;ML-KEM-1024,,,/algorithms?highlight=KEM;/algorithms?highlight=ML-KEM-1024;/learn/database-encryption-pqc,algorithm:KEM IN algorithms_csv|algorithm:ML-KEM-1024 IN algorithms_csv,RAG Summary: TDE Migration Steps
database-encryption-pqc-workshop-017,database-encryption-pqc,Database Encryption & PQC,A developer needs to support range queries on encrypted data in MongoDB. Which encryption scheme and PQC timeline should they plan for?,"The developer should plan for MongoDB FLE 2.0, which supports range queries using order-preserving encryption. However, the PQC upgrade for the DEK wrapping (from RSA-OAEP to ML-KEM-1024) is planned for MongoDB 8.x in 2026, so current implementations rely on classical key wrapping.",workshop,application,developer;architect,intermediate,Global,General,,,,,ML-KEM-1024,,,/algorithms?highlight=ML-KEM-1024;/learn/database-encryption-pqc,algorithm:ML-KEM-1024 IN algorithms_csv,RAG Summary: Queryable Encryption PQC Compatibility
database-encryption-pqc-workshop-018,database-encryption-pqc,Database Encryption & PQC,Design a migration strategy for a classified system requiring NSM-8 compliance. Why is the 'Provider-Managed' option strictly forbidden?,"The strategy must utilize HYOK with an on-premises HSM to meet NSM-8 requirements, as Provider-Managed keys offer only 30% PQC readiness and no customer control over key material. NSM-8 classified systems require the key to never leave the secure infrastructure, which is impossible in a provider-managed model.",workshop,application,architect;executive,advanced,USA,Government;Defense,,,,,,,,/learn/database-encryption-pqc,,RAG Summary: BYOK/HYOK Patterns
database-encryption-pqc-workshop-019,database-encryption-pqc,Database Encryption & PQC,"If a company uses Oracle TDE and wants to migrate to ML-KEM-1024, what specific command allows them to do this without downtime?","The company should use the `ALTER TABLESPACE REKEY` command in Oracle. This command supports online migration, allowing the re-wrapping of DEKs with ML-KEM-1024 while the database remains available to applications.",workshop,application,ops;developer,intermediate,Global,General,,,,,ML-KEM-1024,Oracle AI Database 26ai,,/algorithms?highlight=ML-KEM-1024;/migrate?q=Oracle%20AI%20Database%2026ai;/learn/database-encryption-pqc,algorithm:ML-KEM-1024 IN algorithms_csv|migrate_ref:Oracle AI Database 26ai EXISTS,RAG Summary: TDE Migration Steps
database-encryption-pqc-workshop-020,database-encryption-pqc,Database Encryption & PQC,"Compare the PQC readiness of BYOK and HYOK models. Which one offers better protection against a 'harvest now, decrypt later' attack on key material?","HYOK offers superior protection (90% readiness) because the customer's key never leaves the on-premises HSM, eliminating the risk of cloud-side exposure during unwrapping. BYOK (65% readiness) involves briefly holding the unwrapped CMK in the cloud KMS memory, creating a residual attack surface.",workshop,synthesis,architect;researcher,advanced,Global,General,,,,,,,,/learn/database-encryption-pqc,,RAG Summary: BYOK/HYOK Patterns
database-encryption-pqc-workshop-021,database-encryption-pqc,Database Encryption & PQC,Synthesize a migration plan that addresses both the immediate need for quantum-safe key wrapping and the long-term requirement for queryable encryption in SQL Server.,"The plan should immediately migrate TDE DEK wrapping to ML-KEM-1024 using `ALTER DATABASE ENCRYPTION KEY REGENERATE` to secure data at rest. For queryable encryption, the organization must wait until 2026 for Azure Key Vault and SQL Server vNext to support ML-KEM-1024 in Always Encrypted, maintaining a hybrid approach until then.",workshop,synthesis,architect;executive,advanced,Global,General,,,,,ML-KEM-1024,Azure Key Vault,,/algorithms?highlight=ML-KEM-1024;/migrate?q=Azure%20Key%20Vault;/learn/database-encryption-pqc,algorithm:ML-KEM-1024 IN algorithms_csv|migrate_ref:Azure Key Vault EXISTS,RAG Summary: TDE Migration Steps; Queryable Encryption PQC Compatibility
database-encryption-pqc-workshop-022,database-encryption-pqc,Database Encryption & PQC,How does the transition from RSA-OAEP to ML-KEM-1024 impact the storage requirements for key metadata in a database?,"The transition increases storage requirements because the ML-KEM ciphertext is 1,568 bytes, which is significantly larger than typical RSA-OAEP ciphertexts. During the migration, both the old RSA entry and the new ML-KEM ciphertext must be stored simultaneously until decommissioning.",workshop,synthesis,architect;ops,advanced,Global,General,,,,,KEM;ML-KEM-1024,,,/algorithms?highlight=KEM;/algorithms?highlight=ML-KEM-1024;/learn/database-encryption-pqc,algorithm:KEM IN algorithms_csv|algorithm:ML-KEM-1024 IN algorithms_csv,RAG Summary: TDE Migration Steps
database-encryption-pqc-workshop-023,database-encryption-pqc,Database Encryption & PQC,Evaluate the risk of using pg_tde (Percona) for a workload requiring immediate PQC-compliant queryable encryption.,"Using pg_tde is not viable for this requirement because it only supports TDE and does not offer native queryable encryption features. Furthermore, its ML-KEM key provider support is under development with a 2026 timeline, leaving the current implementation vulnerable to quantum attacks on key wrapping.",workshop,synthesis,architect;developer,advanced,Global,General,,,,,KEM,,,/algorithms?highlight=KEM;/learn/database-encryption-pqc,algorithm:KEM IN algorithms_csv,RAG Summary: Queryable Encryption PQC Compatibility
database-encryption-pqc-workshop-024,database-encryption-pqc,Database Encryption & PQC,"Construct a compliance argument for why a regulated entity must move from Provider-Managed keys to HYOK, citing specific regulatory frameworks.","Regulated entities must move to HYOK because Provider-Managed models fail to meet DORA Art. 9, ENISA guidelines, and NSM-8 requirements due to lack of key control. HYOK ensures the key remains in a customer-controlled HSM, satisfying the strict sovereignty and quantum-readiness mandates of these frameworks.",workshop,synthesis,executive;architect,advanced,EU;USA,Financial Services;Government,,,,,,,DORA;ENISA,/learn/database-encryption-pqc,compliance_ref:DORA EXISTS|compliance_ref:ENISA EXISTS,RAG Summary: BYOK/HYOK Patterns
database-encryption-pqc-workshop-025,database-encryption-pqc,Database Encryption & PQC,"Analyze the interplay between AES-256 data encryption and ML-KEM-1024 key wrapping in the context of a 'harvest now, decrypt later' threat.","While AES-256 protects the data itself from quantum decryption, the 'harvest now, decrypt later' threat targets the RSA-wrapped keys. If an adversary captures the wrapped DEK today, they can wait for a quantum computer to break RSA and unwrap the key to decrypt the AES-256 data. Migrating the wrapping to ML-KEM-1024 neutralizes this specific vector.",workshop,synthesis,researcher;architect,advanced,Global,General,,,,,ML-KEM-1024,,,/algorithms?highlight=ML-KEM-1024;/learn/database-encryption-pqc,algorithm:ML-KEM-1024 IN algorithms_csv,Curious Summary: Why It Matters
database-encryption-pqc-workshop-026,database-encryption-pqc,Database Encryption & PQC,"Propose a phased migration strategy for a global fleet of mixed databases (Oracle, SQL Server, MongoDB) considering their varying PQC timelines.",Phase 1 should focus on TDE re-keying for Oracle and SQL Server using available online commands to switch wrapping to ML-KEM-1024 immediately. Phase 2 involves setting up HYOK architectures for regulated workloads. Phase 3 waits until 2026 to upgrade queryable encryption layers in MongoDB FLE 2.0 and SQL Server Always Encrypted once vendors release PQC support.,workshop,synthesis,architect;executive,advanced,Global,General,,,,,ML-KEM-1024,,,/algorithms?highlight=ML-KEM-1024;/learn/database-encryption-pqc,algorithm:ML-KEM-1024 IN algorithms_csv,RAG Summary: TDE Migration Steps; Queryable Encryption PQC Compatibility
