question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
entropy-randomness-learn-011,entropy-randomness,Entropy & Randomness,"What is the relationship between NIST SP 800-90A, 800-90B, and 800-90C?","NIST SP 800-90A defines DRBG mechanisms, SP 800-90B covers entropy source validation, and SP 800-90C provides constructions for combining sources with DRBGs to create fully constructed Random Bit Generators. Together they form a complete framework from raw entropy to secure output.",learn,comprehension,architect;researcher,advanced,Global,General,NIST SP 800-90A,,,,,,NIST,/library?ref=NIST%20SP%20800-90A;/learn/entropy-randomness,library_ref:NIST SP 800-90A EXISTS|compliance_ref:NIST EXISTS,Key Concepts: NIST SP 800-90 family
entropy-randomness-learn-012,entropy-randomness,Entropy & Randomness,Why are hardware TRNGs considered quantum-safe despite not using quantum mechanics?,"Hardware TRNGs are considered quantum-safe because they do not rely on computational hardness assumptions that quantum computers could break. Instead, they derive randomness from physical processes, making them immune to algorithmic attacks.",learn,comprehension,architect;researcher,advanced,Global,General,,,,,,,,/learn/entropy-randomness,,Key Concepts: TRNG vs QRNG
entropy-randomness-workshop-013,entropy-randomness,Entropy & Randomness,"In a scenario where you must generate keys for ML-KEM, what specific entropy requirement must your RBG meet?",Your Random Bit Generator must provide exactly 32 bytes of full entropy and operate at a 256-bit security strength to meet the Category 5 requirements for ML-KEM. Failure to meet this exact seed size could compromise the post-quantum security guarantees.,workshop,application,developer;architect,advanced,Global,General,,,,,KEM,,,/algorithms?highlight=KEM;/learn/entropy-randomness,algorithm:KEM IN algorithms_csv,Key Concepts: PQC seed requirements
entropy-randomness-workshop-014,entropy-randomness,Entropy & Randomness,"If you are validating an entropy source for NIST ESV, which specific tests must be performed continuously?",You must perform continuous health tests including the Repetition Count test and the Adaptive Proportion test. These are mandatory components of the NIST SP 800-90B validation process to ensure the source remains healthy during operation.,workshop,application,ops;architect,advanced,Global,General,NIST SP 800-90B,,,,,,NIST,/library?ref=NIST%20SP%20800-90B;/learn/entropy-randomness,library_ref:NIST SP 800-90B EXISTS|compliance_ref:NIST EXISTS,Key Concepts: Entropy testing (SP 800-90B)
entropy-randomness-workshop-015,entropy-randomness,Entropy & Randomness,How would you apply the SP 800-90C framework to combine a local TRNG with a remote QRNG?,"You would use the XOR combination method to merge the outputs of the TRNG and QRNG, followed by HMAC or hash conditioning to remove any bias. This approach leverages the defense-in-depth principles outlined in SP 800-90C to ensure robust entropy.",workshop,application,developer;architect,advanced,Global,General,,,,,,,,/learn/entropy-randomness,,Workshop Activities: Combining Sources
entropy-randomness-workshop-016,entropy-randomness,Entropy & Randomness,"When running entropy tests on generated data, which estimator would you use to detect long repeated substrings?","You would use the Longest Repeated Substring estimator, which is one of the min-entropy estimators defined in NIST SP 800-90B. This test helps identify patterns that indicate a lack of sufficient entropy in the source.",workshop,application,developer;ops,advanced,Global,General,NIST SP 800-90B,,,,,,NIST,/library?ref=NIST%20SP%20800-90B;/learn/entropy-randomness,library_ref:NIST SP 800-90B EXISTS|compliance_ref:NIST EXISTS,Key Concepts: Entropy testing (SP 800-90B)
entropy-randomness-workshop-017,entropy-randomness,Entropy & Randomness,"If your system uses the Web Crypto API, what is the underlying mechanism generating the randomness?","The Web Crypto API uses a DRBG seeded from OS entropy, which typically originates from a hardware TRNG. This differs from a QRNG, which would derive randomness directly from quantum mechanical phenomena like vacuum fluctuations.",workshop,application,developer;architect,intermediate;advanced,Global,General,,,,,,,,/learn/entropy-randomness,,Workshop Steps: QRNG Exploration
entropy-randomness-workshop-018,entropy-randomness,Entropy & Randomness,How does the NIST ESV validation process differ from FIPS 140-3 module validation?,"The NIST ESV Program, launched in April 2022, specifically validates entropy sources through the CMVP, whereas FIPS 140-3 focuses on the cryptographic module as a whole. ESV is a separate, specialized validation track for raw entropy generation.",workshop,application,architect;ops,advanced,USA;Global,General,,,,,,,NIST,/learn/entropy-randomness,compliance_ref:NIST EXISTS,Key Concepts: NIST ESV Program
entropy-randomness-workshop-019,entropy-randomness,Entropy & Randomness,"In a workshop setting, how would you compare the bit structure of a CSPRNG against a QRNG?","You would generate samples from both sources and run statistical tests to analyze their bit structures and autocorrelation. While both should pass high-quality randomness tests, the fundamental difference lies in the entropy source: OS hardware for CSPRNG versus quantum phenomena for QRNG.",workshop,application,developer;researcher,advanced,Global,General,,,,,,,,/learn/entropy-randomness,,Workshop Steps: QRNG Exploration
entropy-randomness-learn-020,entropy-randomness,Entropy & Randomness,"Why is HMAC conditioning necessary when combining entropy sources, even if XOR is used?","HMAC or hash conditioning is necessary to remove bias that might remain after the XOR combination. While XOR preserves the entropy of the stronger source, conditioning ensures the final output is uniformly distributed and meets cryptographic standards.",learn,synthesis,architect;developer,advanced,Global,General,,,,,,,,/learn/entropy-randomness,,Key Concepts: Combining sources for PQC
entropy-randomness-learn-021,entropy-randomness,Entropy & Randomness,How does the transition from classical TRNGs to QRNGs impact the defense-in-depth strategy for PQC systems?,"Incorporating QRNGs adds an independent entropy source grounded in quantum physics, complementing classical hardware TRNGs. This diversity ensures that even if one physical mechanism is compromised or fails, the system maintains high-quality randomness required for PQC algorithms.",learn,synthesis,architect;executive,advanced,Global,General,,,,,,,,/learn/entropy-randomness,,Key Concepts: TRNG vs QRNG; Combining sources for PQC
entropy-randomness-learn-022,entropy-randomness,Entropy & Randomness,"Considering the 2008 Debian OpenSSL bug, what architectural change is critical for modern PQC implementations?","Modern PQC implementations must ensure that entropy sources are not limited to predictable values like process IDs. Instead, they must utilize robust DRBGs seeded by high-quality TRNGs or QRNGs validated under NIST SP 800-90B to prevent key space reduction.",learn,synthesis,architect;developer,advanced,Global,General,NIST SP 800-90B,,,,,OpenSSL,NIST,/library?ref=NIST%20SP%20800-90B;/migrate?q=OpenSSL;/learn/entropy-randomness,library_ref:NIST SP 800-90B EXISTS|migrate_ref:OpenSSL EXISTS|compliance_ref:NIST EXISTS,Key Concepts: Entropy fundamentals; PQC seed requirements
entropy-randomness-learn-023,entropy-randomness,Entropy & Randomness,How do the specific min-entropy estimators in SP 800-90B support the validation of sources for FIPS 203 and FIPS 204?,"Estimators like Most Common Value, Collision, and Markov tests quantify the unpredictability of raw entropy sources. This quantification is essential to prove that the source provides the full 32 bytes of entropy required by FIPS 203 and FIPS 204 before conditioning.",learn,synthesis,architect;researcher,advanced,Global,General,FIPS 203;FIPS 204,,,,,,,/library?ref=FIPS%20203;/library?ref=FIPS%20204;/learn/entropy-randomness,library_ref:FIPS 203 EXISTS|library_ref:FIPS 204 EXISTS,Key Concepts: Entropy testing (SP 800-90B); PQC seed requirements
entropy-randomness-learn-024,entropy-randomness,Entropy & Randomness,What is the strategic advantage of using XOF_DRBG over CTR_DRBG in a post-quantum environment?,"XOF_DRBG offers variable output lengths natively, which aligns with the specific input requirements of PQC algorithms like ML-KEM and ML-DSA. This reduces the need for complex truncation or extension logic required when using fixed-output DRBGs like CTR_DRBG.",learn,synthesis,architect;developer,advanced,Global,General,,,,,KEM,,,/algorithms?highlight=KEM;/learn/entropy-randomness,algorithm:KEM IN algorithms_csv,Key Concepts: DRBG mechanisms
entropy-randomness-learn-025,entropy-randomness,Entropy & Randomness,How does the NIST SP 800-90C framework enable a hybrid approach to entropy generation for maximum security?,"SP 800-90C allows architects to construct Random Bit Generators that combine multiple sources, such as a local TRNG and a remote QRNG, using XOR and conditioning. This hybrid approach ensures that the system remains secure even if one source is compromised or exhibits bias.",learn,synthesis,architect;executive,advanced,Global,General,,,,,,,NIST,/learn/entropy-randomness,compliance_ref:NIST EXISTS,Key Concepts: Combining sources for PQC
entropy-randomness-learn-026,entropy-randomness,Entropy & Randomness,"In the context of CNSA 2.0 and PQC migration, why is the distinction between TRNG and QRNG less critical than the validation of the source?","Both TRNGs and QRNGs are quantum-safe as they rely on physical phenomena rather than computational hardness. Therefore, the critical factor for CNSA 2.0 compliance is not the type of generator but whether the source has been formally validated under NIST SP 800-90B to ensure sufficient entropy.",learn,synthesis,architect;executive,advanced,USA;Global,General,NIST SP 800-90B,,,,,,NIST,/library?ref=NIST%20SP%20800-90B;/learn/entropy-randomness,library_ref:NIST SP 800-90B EXISTS|compliance_ref:NIST EXISTS,Key Concepts: TRNG vs QRNG; NIST ESV Program
