question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
aerospace-pqc-workshop-016,aerospace-pqc,Aerospace PQC,"If an aircraft uses ARINC 664/AFDX, is ML-DSA overhead manageable?","Yes, for ARINC 664/AFDX (100 Mbps Ethernet), the ML-DSA overhead is manageable with proper framing. Unlike ARINC 429, this protocol has sufficient bandwidth to accommodate the larger PQC signature sizes.",workshop,application,developer;architect,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: Avionics protocols and crypto constraints
aerospace-pqc-workshop-017,aerospace-pqc,Aerospace PQC,Which PQC algorithm should be selected for an ultra-constrained processor where ML-DSA-44 is too large?,"For ultra-constrained processors where the 2,420-byte ML-DSA-44 signature exceeds protocol framing limits, FN-DSA-512 (FALCON-512) should be selected. It provides a significantly smaller signature size of approximately 690 bytes.",workshop,application,developer;architect,advanced,Global,Aerospace,,,,,FN-DSA-512;ML-DSA-44,,,/algorithms?highlight=FN-DSA-512;/algorithms?highlight=ML-DSA-44;/learn/aerospace-pqc,algorithm:FN-DSA-512 IN algorithms_csv|algorithm:ML-DSA-44 IN algorithms_csv,Module Summary: Algorithm recommendations by constraint tier
aerospace-pqc-workshop-018,aerospace-pqc,Aerospace PQC,How should a mission planner address the HNDL risk for a GEO satellite with a 15-year lifetime?,"The mission planner must implement PQC authentication for command uplinks immediately, as current RSA or ECDSA signatures are vulnerable to future quantum decryption. This is critical because spoofed commands could cause mission loss over the satellite's long operational life.",workshop,application,architect;ops,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: HNDL risk for satellite telemetry
aerospace-pqc-workshop-019,aerospace-pqc,Aerospace PQC,What hardware solution is recommended for real-time signing on rad-hard processors?,"Dedicated crypto coprocessors, such as the RTAX-S FPGA, are recommended for real-time signing on rad-hard processors. Software-based verification at typical 50–200 MHz speeds requires careful profiling and may not meet real-time determinism requirements.",workshop,application,developer;architect,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: Radiation-hardened processor constraints
aerospace-pqc-workshop-020,aerospace-pqc,Aerospace PQC,How would you classify a PQC-equipped military avionics product for export to an allied nation?,"The product would likely fall under ITAR (International Traffic in Arms Regulations) rather than EAR, as it is military-grade. The specific classification depends on the algorithm and destination, potentially requiring licenses under Wassenaar Arrangement controls.",workshop,application,executive;architect,advanced,USA;Global,Aerospace,,,International,,,,,/timeline?country=International;/learn/aerospace-pqc,,Module Summary: Export control
aerospace-pqc-workshop-021,aerospace-pqc,Aerospace PQC,What is the estimated cost and timeline impact of integrating PQC into a DAL A flight-critical system?,"Integrating PQC into a DAL A system requires full re-certification, which can take 3–7 years and cost tens of millions of dollars per aircraft type. This significant investment must be factored into the lifecycle planning for safety-critical avionics.",workshop,application,executive;architect,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: Certification and airworthiness
aerospace-pqc-workshop-022,aerospace-pqc,Aerospace PQC,How does the frequent handoff nature of LEO constellations affect key management?,"Frequent handoffs in LEO constellations complicate key freshness, requiring more robust key refresh intervals relative to pass duration. Mission planners must model these dynamics to ensure continuous secure communication across the constellation.",workshop,application,architect;ops,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: Satellite orbit types and link budget impact
aerospace-pqc-workshop-023,aerospace-pqc,Aerospace PQC,Design a strategy for securing a mixed fleet of B737-800 (legacy) and A350 (modern) aircraft.,"The strategy should involve deploying PQC-capable ground-side gateways at ATC centers to protect legacy B737-800 communications, while enabling native PQC on modern A350s. This hybrid approach ensures interoperability without requiring immediate hardware upgrades for the entire fleet.",workshop,synthesis,architect;executive,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: Fleet interoperability and mixed-generation aircraft
aerospace-pqc-workshop-024,aerospace-pqc,Aerospace PQC,Evaluate the feasibility of using ML-DSA-44 for a satellite command link with a 200 MHz rad-hard processor.,"Using ML-DSA-44 is likely infeasible for real-time signing on a 200 MHz rad-hard processor due to its 2,420-byte signature size and computational load. A smaller algorithm like FALCON-512 or a dedicated RTAX-S FPGA coprocessor would be more appropriate.",workshop,synthesis,developer;architect,advanced,Global,Aerospace,,,,,ML-DSA-44,,,/algorithms?highlight=ML-DSA-44;/learn/aerospace-pqc,algorithm:ML-DSA-44 IN algorithms_csv,Module Summary: Radiation-hardened processor constraints; Algorithm recommendations by constraint tier
aerospace-pqc-workshop-025,aerospace-pqc,Aerospace PQC,Analyze the export control implications of deploying ML-DSA on a commercial satellite intended for international partners.,"Deploying ML-DSA introduces uncertainty as its export classification was pending BIS review in early 2026. Unlike standard EAR99 encryption, this may trigger ITAR or Wassenaar Arrangement restrictions, complicating sales to international partners without specific licenses.",workshop,synthesis,executive;architect,advanced,USA;Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: Export control
aerospace-pqc-workshop-026,aerospace-pqc,Aerospace PQC,Develop a multi-decade crypto lifecycle plan for a GEO satellite with a 20-year lifespan.,"The plan must prioritize PQC implementation at design to mitigate HNDL risks, as classical encryption will be vulnerable within the satellite's lifetime. It should also account for the high latency of GEO links and the inability to perform frequent key exchanges over the 500 ms round-trip delay.",workshop,synthesis,architect;ops,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: HNDL risk for satellite telemetry; Satellite orbit types and link budget impact
aerospace-pqc-workshop-027,aerospace-pqc,Aerospace PQC,Compare the PQC migration challenges between a LEO constellation and a GEO satellite fleet.,"LEO constellations face challenges with frequent handoffs complicating key freshness, while GEO satellites struggle with high latency (500 ms) impacting interactive protocols. Additionally, GEO assets have longer lifespans (15–20 years), increasing the HNDL exposure window compared to LEO.",workshop,synthesis,architect;researcher,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: Satellite orbit types and link budget impact; HNDL risk for satellite telemetry
aerospace-pqc-workshop-028,aerospace-pqc,Aerospace PQC,Synthesize a recommendation for an avionics protocol upgrade path considering ARINC 429 limitations.,"Since PQC signatures are physically impossible on ARINC 429 due to the 20-byte limit, the upgrade path must rely on gateway-mediated security at ground stations or EFB connections. Direct on-wire PQC is only feasible for modern AFDX-equipped platforms with sufficient bandwidth.",workshop,synthesis,architect;developer,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: Avionics protocols and crypto constraints
aerospace-pqc-workshop-029,aerospace-pqc,Aerospace PQC,How does the DO-326A certification requirement influence the decision to adopt PQC in a new aircraft program?,"DO-326A mandates rigorous security processes, meaning any PQC integration must undergo full airworthiness certification. This adds significant time (3–7 years) and cost (tens of millions), forcing architects to weigh the quantum threat against the massive recertification burden.",workshop,synthesis,executive;architect,advanced,Global,Aerospace,,,,,,,DO-326A,/learn/aerospace-pqc,compliance_ref:DO-326A EXISTS,Module Summary: Certification and airworthiness
aerospace-pqc-workshop-030,aerospace-pqc,Aerospace PQC,Propose a solution for maintaining crypto interoperability between legacy ARINC 429 aircraft and modern PQC ground infrastructure.,The solution involves deploying hybrid TLS sessions at ACARS/VDL ground stations that can negotiate classical encryption with legacy aircraft while using PQC for modern links. This ensures the fleet remains protected without requiring immediate hardware replacement on older airframes.,workshop,synthesis,architect;ops,advanced,Global,Aerospace,,,,,,,,/learn/aerospace-pqc,,Module Summary: Fleet interoperability and mixed-generation aircraft
