ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date
draft-ietf-cose-dilithium,ML-DSA for JOSE and COSE,Technical Standards,Migration Guidance,assurance,3,keys,Use skEncode and skDecode algorithms when expanding the priv parameter using KeyGen_internal to ensure correct key handling.,"However, when the priv parameter is expanded using KeyGen_internal, the skEncode and skDecode algorithms MUST be used.",Section 7.3,https://www.ietf.org/archive/id/draft-ietf-cose-dilithium-11.html,high,qwen3.6:27b,2026-04-30
IETF RFC 9701,SD-JWT for Verifiable Credentials,Technical Standards,Migration Guidance,governance,2,software,"Define and enforce RS-specific policies for data release, algorithm selection, and credential management to ensure authorized access and privacy compliance.","The AS determines, based on its RS-specific policy, what identity claims to return... The AS MUST ensure the release of any privacy-sensitive data is legally based... The AS maintains credentials and other configuration data for each RS.","Section 3, Section 5",https://www.rfc-editor.org/rfc/rfc9701,high,qwen3.6:27b,2026-04-30
IETF RFC 9701,SD-JWT for Verifiable Credentials,Technical Standards,Migration Guidance,inventory,2,keys,"Maintain an inventory of client credentials, authentication methods, and cryptographic configurations (signing/encryption algorithms) for each Resource Server.",The requirements given above imply that the AS maintains credentials and other configuration data for each RS... The AS is assumed to at least maintain a 'client_id' and a 'token_endpoint_auth_method' with complementary authentication method metadata,Section 3,https://www.rfc-editor.org/rfc/rfc9701,high,qwen3.6:27b,2026-04-30
IETF RFC 9701,SD-JWT for Verifiable Credentials,Technical Standards,Migration Guidance,lifecycle,2,keys,"Provision and manage encryption keys and algorithms for Resource Servers, supporting dynamic updates via client registration metadata.","If encryption is used, the AS is provisioned with encryption keys and algorithms for the RS... The authorization server determines the algorithm to secure the JWT... based on registered metadata parameters","Section 3, Section 6",https://www.rfc-editor.org/rfc/rfc9701,high,qwen3.6:27b,2026-04-30
draft-ietf-lamps-cert-binding-for-multi-auth,X.509 Certificate Extension for Binding to Multiple Authentication Algorithms,Technical Standards,Migration Guidance,lifecycle,3,certificates,Implement automated CA validation of related certificate ownership via signature verification and path validation before issuing hybrid-bound certificates.,MUST retrieve the certificate... validate it using certificate path validation rules... MUST verify the signature field... SHOULD issue the new certificate containing the RelatedCertificate extension,Section 3.2,https://datatracker.ietf.org/doc/draft-ietf-lamps-cert-binding-for-multi-auth/,high,qwen3.6:27b,2026-04-30
draft-ietf-lamps-cert-binding-for-multi-auth,X.509 Certificate Extension for Binding to Multiple Authentication Algorithms,Technical Standards,Migration Guidance,lifecycle,3,certificates,Enforce freshness checks on certificate binding requests using BinaryTime to prevent replay attacks during the issuance of related certificates.,MUST check that the BinaryTime indicated in the requestTime field is sufficiently fresh. Note that sufficient freshness is defined by local policy,Section 3.2,https://datatracker.ietf.org/doc/draft-ietf-lamps-cert-binding-for-multi-auth/,high,qwen3.6:27b,2026-04-30
draft-ietf-lamps-cert-binding-for-multi-auth,X.509 Certificate Extension for Binding to Multiple Authentication Algorithms,Technical Standards,Migration Guidance,inventory,2,certificates,Define local policy for determining the freshness of certificate binding requests and the suitability of related certificates for hybrid authentication.,Note that sufficient freshness is defined by local policy and is out of the scope of this document... The CA may also apply local policy regarding the suitability of the related certificate,Section 3.2,https://datatracker.ietf.org/doc/draft-ietf-lamps-cert-binding-for-multi-auth/,medium,qwen3.6:27b,2026-04-30
draft-sfluhrer-ssh-mldsa,SSH Support of ML-DSA,Technical Standards,Migration Guidance,assurance,2,libraries,Continuously re-evaluate cryptographic algorithms to ensure they provide the expected level of security against emerging threats.,Implementers and users need to continously re-evaluate that cryptographic algorithms continue to provide the expected level of security.,Section 9. Security Considerations,https://www.ietf.org/archive/id/draft-sfluhrer-ssh-mldsa-05.html,medium,qwen3.6:27b,2026-04-30
IETF RFC 5656,Elliptic Curve Algorithm Integration in the Secure Shell Transport Layer,Technical Standards,Migration Guidance,lifecycle,3,keys,Validate all received elliptic curve public keys immediately upon receipt; terminate the key exchange process if validation fails.,"All elliptic curve public keys MUST be validated after they are received. ... If a key fails validation, the key exchange MUST fail.",Section 4,https://www.rfc-editor.org/rfc/rfc5656,high,qwen3.6:27b,2026-04-30
IETF RFC 5656,Elliptic Curve Algorithm Integration in the Secure Shell Transport Layer,Technical Standards,Migration Guidance,assurance,3,software,Implement the specified ECC public key format and ECDH key exchange methods to ensure protocol compliance and interoperability.,Every compliant SSH ECC implementation MUST implement this public key format. ... Every compliant SSH ECC implementation MUST implement ECDH key exchange.,"Section 3, Section 4",https://www.rfc-editor.org/rfc/rfc5656,high,qwen3.6:27b,2026-04-30
IETF RFC 5656,Elliptic Curve Algorithm Integration in the Secure Shell Transport Layer,Technical Standards,Migration Guidance,assurance,3,software,"Use SHA2 family hash functions for message hashing in ECDSA signatures, selecting the specific hash based on curve size.",The message hashing algorithm MUST be from the SHA2 family of hash functions ... and is chosen according to the curve size,Section 3.1.1,https://www.rfc-editor.org/rfc/rfc5656,high,qwen3.6:27b,2026-04-30
IETF RFC 5656,Elliptic Curve Algorithm Integration in the Secure Shell Transport Layer,Technical Standards,Migration Guidance,governance,2,all,"Configure systems to control cryptographic function through policy settings, enabling or disabling specific algorithms as required.",Control of Function through Configuration and Policy,Section 8.1,https://www.rfc-editor.org/rfc/rfc5656,medium,qwen3.6:27b,2026-04-30
draft-ietf-pquip-pqc-hsm-constrained-03,Adapting Constrained Devices for Post-Quantum Cryptography,Technical Standards,Migration Guidance,lifecycle,2,keys,Plan for backup and recovery of cryptographic seeds and private keys to address hardware failures or device end-of-life.,"Given the potential for hardware failures or the end-of-life of devices containing keys, it is essential to plan for backup and recovery of cryptographic seeds and private keys.",Section 2.1.3,https://datatracker.ietf.org/doc/draft-ietf-pquip-pqc-hsm-constrained/,medium,qwen3.6:27b,2026-04-30
draft-ietf-pquip-pqc-hsm-constrained-03,Adapting Constrained Devices for Post-Quantum Cryptography,Technical Standards,Migration Guidance,lifecycle,2,keys,"Use strong symmetric encryption (e.g., AES key-wrap) to encrypt seeds or private keys before export to protect against unauthorized access.","a strong symmetric encryption algorithm, such as AES in key-wrap mode ( [ RFC3394 ] ), should be used to encrypt the seed or private key before export.",Section 2.1.3.2,https://datatracker.ietf.org/doc/draft-ietf-pquip-pqc-hsm-constrained/,medium,qwen3.6:27b,2026-04-30
draft-ietf-pquip-pqc-hsm-constrained-03,Adapting Constrained Devices for Post-Quantum Cryptography,Technical Standards,Migration Guidance,lifecycle,3,keys,Ensure encryption and decryption of seeds and private keys occur entirely within cryptographic modules to reduce exposure risk.,The encryption and decryption of seeds and private keys must occur entirely within the cryptographic modules to reduce the risk of exposure,Section 2.1.3.3,https://datatracker.ietf.org/doc/draft-ietf-pquip-pqc-hsm-constrained/,high,qwen3.6:27b,2026-04-30
draft-ietf-pquip-pqc-hsm-constrained-03,Adapting Constrained Devices for Post-Quantum Cryptography,Technical Standards,Migration Guidance,lifecycle,2,keys,"Safeguard seeds with the same level of protection as private keys, storing them securely within a cryptographic module.",Seeds should be securely stored within a cryptographic module of the device whether hardware or software-based to protect against unauthorized access.,Section 2.1.1,https://datatracker.ietf.org/doc/draft-ietf-pquip-pqc-hsm-constrained/,medium,qwen3.6:27b,2026-04-30
draft-ietf-pquip-pqc-hsm-constrained-03,Adapting Constrained Devices for Post-Quantum Cryptography,Technical Standards,Migration Guidance,lifecycle,2,keys,Discard derived private keys immediately after use if using a seed-only storage model to minimize memory exposure.,the derived private key should only be temporarily held in memory during the cryptographic operation and discarded immediately after use.,Section 2.1.2,https://datatracker.ietf.org/doc/draft-ietf-pquip-pqc-hsm-constrained/,medium,qwen3.6:27b,2026-04-30
CoT-Decrypting-Future-PQC-Timelines-2026,Decrypting the Future: Global Timelines for Post-Quantum Cryptography and Why They Matter,Technical Standards,Migration Guidance,governance,2,all,"Establish a risk-driven transition strategy for PQC, prioritizing sectors with long-lived data and systems based on sectoral characteristics and data retention obligations.","The present publication is a step into supporting such a transition... re-affirming its commitment to a proactive, well-coordinated, and risk-driven transition to post-quantum cryptography.",Page 3,https://www.charteroftrust.com/wp-content/uploads/2026/04/20260115_PQC-Decrypting-the-Future_FINAL-1.pdf,medium,qwen3.6:27b,2026-04-30
CoT-Decrypting-Future-PQC-Timelines-2026,Decrypting the Future: Global Timelines for Post-Quantum Cryptography and Why They Matter,Technical Standards,Migration Guidance,governance,2,all,"Define sectoral prioritization for PQC migration based on data sensitivity, system lifecycle, and potential impact on national or public safety interests.","PQC sector prioritization is based on: The enduring sensitivity of processed or retained data, The operational lifecycle and upgradability of supporting systems, And the potential impact of cryptographic failures...","Section 2.1, Page 6",https://www.charteroftrust.com/wp-content/uploads/2026/04/20260115_PQC-Decrypting-the-Future_FINAL-1.pdf,medium,qwen3.6:27b,2026-04-30
CoT-Decrypting-Future-PQC-Timelines-2026,Decrypting the Future: Global Timelines for Post-Quantum Cryptography and Why They Matter,Technical Standards,Migration Guidance,inventory,2,all,"Identify and catalog assets most dependent on long-term cryptographic protection, including long-lived data, systems, and archival backups across high-priority sectors.",The following tables summarize the categories of assets most dependent on long-term cryptographic protection for each of the high priority sectors.,"Section 2.2, Page 7",https://www.charteroftrust.com/wp-content/uploads/2026/04/20260115_PQC-Decrypting-the-Future_FINAL-1.pdf,medium,qwen3.6:27b,2026-04-30
CoT-Decrypting-Future-PQC-Timelines-2026,Decrypting the Future: Global Timelines for Post-Quantum Cryptography and Why They Matter,Technical Standards,Migration Guidance,lifecycle,2,software,"Plan for PQC migration in systems with long operational lifecycles (10-40 years), accounting for the complexity of retrofitting embedded technologies and slow-evolving infrastructure.","Sector infrastructure including payment rails... evolve slowly, with operational life cycles that commonly extend over a decade... cryptographic retrofitting both complex and protracted.","Section 2.1, Page 5",https://www.charteroftrust.com/wp-content/uploads/2026/04/20260115_PQC-Decrypting-the-Future_FINAL-1.pdf,medium,qwen3.6:27b,2026-04-30
CoT-Decrypting-Future-PQC-Timelines-2026,Decrypting the Future: Global Timelines for Post-Quantum Cryptography and Why They Matter,Technical Standards,Migration Guidance,lifecycle,2,keys,"Address the 'harvest now, decrypt later' threat by prioritizing the protection of data requiring multi-decade confidentiality, such as financial records and patient data.","The threat of 'harvest now, decrypt later' makes this sector acutely vulnerable... data stolen in 2025 may still be sensitive in 2050.","Section 2.1, Pages 5-6",https://www.charteroftrust.com/wp-content/uploads/2026/04/20260115_PQC-Decrypting-the-Future_FINAL-1.pdf,medium,qwen3.6:27b,2026-04-30
IETF-RFC-8555,RFC 8555: Automatic Certificate Management Environment (ACME),Technical Standards,Migration Guidance,lifecycle,3,certificates,"Automate certificate issuance, domain validation, and installation to eliminate manual toil and reduce deployment time.","This document describes an extensible framework for automating the issuance and domain validation procedure, thereby allowing servers and infrastructure software to obtain certificates without user interaction.",Section 1,https://www.rfc-editor.org/rfc/rfc8555,high,qwen3.6:27b,2026-04-30
IETF-RFC-8555,RFC 8555: Automatic Certificate Management Environment (ACME),Technical Standards,Migration Guidance,lifecycle,3,certificates,Implement automated mechanisms for certificate revocation as part of the standard certificate management protocol.,"The protocol also provides facilities for other certificate management functions, such as certificate revocation.",Abstract,https://www.rfc-editor.org/rfc/rfc8555,high,qwen3.6:27b,2026-04-30
IETF-RFC-8555,RFC 8555: Automatic Certificate Management Environment (ACME),Technical Standards,Migration Guidance,lifecycle,3,keys,Support automated account key rollover to facilitate secure key rotation without manual intervention.,7.3.5 . Account Key Rollover,Table of Contents / Section 7.3.5,https://www.rfc-editor.org/rfc/rfc8555,high,qwen3.6:27b,2026-04-30
IETF-RFC-8555,RFC 8555: Automatic Certificate Management Environment (ACME),Technical Standards,Migration Guidance,lifecycle,3,certificates,Enable automated deactivation of authorizations and accounts to manage the end-of-life for cryptographic assets.,7.3.6 . Account Deactivation ... 7.5.2 . Deactivating an Authorization,"Table of Contents / Sections 7.3.6, 7.5.2",https://www.rfc-editor.org/rfc/rfc8555,high,qwen3.6:27b,2026-04-30
NSA CNSA 2.0 FAQ,CNSA 2.0 Frequently Asked Questions,Compliance Frameworks,Government & Policy,governance,2,all,Follow CJCSN 65104 and CNSSAM 01-07-NSM for high-grade equipment; follow CNSA 1.0 for commercial equipment until CNSSP 15 transition.,High-grade equipment will follow the guidance in CJCSN 65104 and CNSSAM 01-07-NSM. Commercial equipment will follow CNSA 1.0 until the transition mandated by CNSSP 15,"Section: CNSA 2.0, Q: What policies should I follow to meet NSS algorithm requirements?",https://media.defense.gov/2022/Sep/07/2003071836/-1/-1/0/CSI_CNSA_2.0_FAQ_.PDF,high,qwen3.6:27b,2026-04-30
NSA CNSA 2.0 FAQ,CNSA 2.0 Frequently Asked Questions,Compliance Frameworks,Government & Policy,lifecycle,3,all,"Upgrade all fielded NSS employing public-standard algorithms to CNSA 2.0 in a timely fashion, unless a waiver is obtained.",Even NSS that are in current use will need to be upgraded in a timely fashion unless the system received a waiver through the approved process.,"Section: CNSA 2.0, Q: Does CNSA 2.0 apply to fielded equipment?",https://media.defense.gov/2022/Sep/07/2003071836/-1/-1/0/CSI_CNSA_2.0_FAQ_.PDF,high,qwen3.6:27b,2026-04-30
NSA CNSA 2.0 FAQ,CNSA 2.0 Frequently Asked Questions,Compliance Frameworks,Government & Policy,assurance,3,software,Implement QR algorithms in NSS mission systems as NIAP validated products or with NIST CMVP validated modules.,"QR algorithms should be implemented in NSS mission systems as National Information Assurance Partnership (NIAP) validated products or in accordance with other implementation-specific guidance. Typically, this will include... requiring modules be validated by the NIST Cryptographic Module Validation Program (CMVP).","Section: CNSA 2.0, Q: What policies should I follow to meet NSS algorithm requirements?",https://media.defense.gov/2022/Sep/07/2003071836/-1/-1/0/CSI_CNSA_2.0_FAQ_.PDF,high,qwen3.6:27b,2026-04-30
NSA CNSA 2.0 FAQ,CNSA 2.0 Frequently Asked Questions,Compliance Frameworks,Government & Policy,assurance,3,software,NSS code sources (signers) must produce signatures using hardware validated by NIST CMVP; no waivers granted for this requirement.,"Code sources (signers) that are NSS are required to produce signatures according to NIST SP 800-208, which requires hardware validated by NIST’s Cryptographic Module Validation Program (CMVP)... Waivers will not be granted for this.","Section: CNSA 2.0, Q: I'm going to adopt LMS or XMSS for software/firmware validation for NSS...",https://media.defense.gov/2022/Sep/07/2003071836/-1/-1/0/CSI_CNSA_2.0_FAQ_.PDF,high,qwen3.6:27b,2026-04-30
NSA CNSA 2.0 FAQ,CNSA 2.0 Frequently Asked Questions,Compliance Frameworks,Government & Policy,assurance,3,software,Signature verification code must be validated by NIST’s Cryptographic Algorithm Validation Program (CAVP).,Signature verification is expected to be performed by code that has been validated by NIST’s Cryptographic Algorithm Validation Program (CAVP).,"Section: CNSA 2.0, Q: I'm going to adopt LMS or XMSS for software/firmware validation for NSS...",https://media.defense.gov/2022/Sep/07/2003071836/-1/-1/0/CSI_CNSA_2.0_FAQ_.PDF,high,qwen3.6:27b,2026-04-30
